Day,,,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,,,
Day,Campaign,Path - Android App Install_All conv.,Path - Corporate Inquiry – Contact_All conv.,Path - Corporate – Booking_All conv.,Path - CurrentCustomer – Booking_All conv.,Path - Email Capture (No Password)_All conv.,Path - Gift Card – Booking_All conv.,Path - NetNewCustomer – Booking_All conv.,Path - UpgradingCustomer – Booking_All conv.
5/21/2019,Generic - Mother's Day - BMM,0,0,0,0,0,0,0,0
5/21/2019,Google - Brand - Core - SKAG,3,0,2,25,21,2,2,16
5/21/2019,Google - Brand - Extra Tokens,0,0,0,1,4,0,3,0
5/21/2019,Google - Generic - Competitors,0,0,0,0,0,0,2,0
5/21/2019,Google - Generic - Corporate - Massage,0,5,1,3,1,0,0,0
5/21/2019,Google - Generic - DSA,0,0,0,0,2,0,0,0
5/21/2019,Google - Generic - Geo Keywords - Massage,0,0,1,5,24,0,8,1
5/21/2019,Google - Generic - Google Play - App,1,0,0,0,1,0,0,0
5/21/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,3,0,0,0
5/21/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,2,20,0,5,0
5/21/2019,Google - Generic - Massage - Core - National,0,0,1,0,12,0,2,0
5/21/2019,Google - Generic - Massage - SKAG - National,0,1,0,1,22,1,4,0
5/21/2019,Google - Generic - Massage Types,0,0,0,0,1,0,0,0
5/21/2019,Google - UAC - In Home - Android,28,0,0,0,0,0,0,0
5/21/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,3,0,0,0
5/22/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/22/2019,Generic - Mother's Day - BMM,0,0,0,0,0,0,0,0
5/22/2019,Google - Brand - Core - SKAG,0,0,0,21,20,0,10,5
5/22/2019,Google - Brand - Extra Tokens,1,0,0,0,6,0,7,0
5/22/2019,Google - Generic - Competitors,0,0,0,0,1,0,1,0
5/22/2019,Google - Generic - Corporate - Massage,0,0,0,0,1,0,0,0
5/22/2019,Google - Generic - DSA,0,0,0,0,2,0,1,0
5/22/2019,Google - Generic - Geo Keywords - Massage,0,0,0,11,20,0,9,5
5/22/2019,Google - Generic - Google Play - App,0,0,0,0,0,0,0,0
5/22/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,4,1,0,0
5/22/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,0,0,0,0
5/22/2019,Google - Generic - In Home - Massage Home Modifier - National,1,0,0,0,26,0,18,0
5/22/2019,Google - Generic - Massage - Core - National,0,0,0,2,19,0,8,0
5/22/2019,Google - Generic - Massage - SKAG - National,0,0,0,4,13,0,6,0
5/22/2019,Google - Generic - Massage Types,0,0,0,0,2,0,0,0
5/22/2019,Google - UAC - In Home - Android,35,0,0,0,0,0,0,0
5/22/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
5/23/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/23/2019,Google - Brand - Core - SKAG,2,0,0,24,34,0,12,12
5/23/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
5/23/2019,Google - Brand - Extra Tokens,0,0,0,1,7,0,5,1
5/23/2019,Google - Generic - Competitors,0,0,0,0,1,0,0,0
5/23/2019,Google - Generic - Corporate - Massage,0,2,0,0,1,0,0,0
5/23/2019,Google - Generic - DSA,0,0,0,0,3,0,1,0
5/23/2019,Google - Generic - Geo Keywords - Massage,0,0,0,2,29,0,1,0
5/23/2019,Google - Generic - Google Play - App,0,0,0,0,3,2,1,0
5/23/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,3,0,0,0
5/23/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,8,0,1,0
5/23/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,35,1,4,0
5/23/2019,Google - Generic - Massage - Core - National,0,0,1,2,18,0,2,0
5/23/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,2,0,0,0
5/23/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,7,1,1,0
5/23/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
5/23/2019,Google - UAC - In Home - Android,26,0,0,0,0,0,0,0
5/23/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,1,0,1,0
5/24/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/24/2019,Generic - Mother's Day - Exact,0,0,0,0,0,0,0,0
5/24/2019,Google - Brand - Core - SKAG,1,0,0,22,20,5,13,7
5/24/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
5/24/2019,Google - Brand - Extra Tokens,0,0,0,0,5,0,4,0
5/24/2019,Google - Generic - Corporate - Competitor,1,0,0,0,0,0,0,0
5/24/2019,Google - Generic - Corporate - Massage,0,1,1,0,0,0,0,0
5/24/2019,Google - Generic - DSA,0,0,0,0,1,0,1,0
5/24/2019,Google - Generic - Geo Keywords - Massage,0,0,0,1,23,0,7,0
5/24/2019,Google - Generic - Google Play - App,0,0,0,0,1,0,0,0
5/24/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,2,0,0,0
5/24/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,1,2,0,0,1
5/24/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,2,34,1,7,2
5/24/2019,Google - Generic - Massage - Core - National,0,0,0,2,17,0,6,0
5/24/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,6,0,0,0
5/24/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,7,0,0,0
5/24/2019,Google - Generic - Massage Types,0,0,0,0,1,0,0,0
5/24/2019,Google - UAC - In Home - Android,37,0,0,0,0,0,0,0
5/24/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
5/25/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/25/2019,Generic - Mother's Day - BMM,0,0,0,0,0,0,0,0
5/25/2019,Google - Brand - Core - SKAG,3,0,0,15,21,2,14,3
5/25/2019,Google - Brand - Extra Tokens,1,0,0,1,7,0,4,1
5/25/2019,Google - Generic - Competitors,0,0,0,0,1,0,0,0
5/25/2019,Google - Generic - Corporate - Massage,0,0,0,0,1,0,0,0
5/25/2019,Google - Generic - DSA,0,0,0,0,5,0,1,0
5/25/2019,Google - Generic - Geo Keywords - Massage,0,0,0,4,34,0,5,0
5/25/2019,Google - Generic - Google Play - App,0,0,0,0,2,0,0,0
5/25/2019,Google - Generic - In Home - Massage Geo - Focus,1,0,0,0,4,0,1,0
5/25/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,1,0,0,0
5/25/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,2,56,0,4,0
5/25/2019,Google - Generic - Massage - Core - National,1,0,0,0,23,0,4,0
5/25/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,6,1,1,0
5/25/2019,Google - Generic - Massage - SKAG - National,1,0,0,1,7,0,0,0
5/25/2019,Google - Generic - Massage Types,0,0,0,0,1,0,0,0
5/25/2019,Google - Generic - Masseuse,0,0,0,0,1,0,4,0
5/25/2019,Google - UAC - In Home - Android,23,0,0,0,0,0,0,0
5/25/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
5/26/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/26/2019,Google - Brand - Core - SKAG,1,1,0,24,25,0,7,8
5/26/2019,Google - Brand - Extra Tokens,0,0,0,4,3,0,6,4
5/26/2019,Google - Generic - Corporate - Massage,0,1,0,0,0,0,0,0
5/26/2019,Google - Generic - DSA,1,0,0,0,2,0,0,0
5/26/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,54,0,12,2
5/26/2019,Google - Generic - Google Play - App,1,0,0,0,0,0,0,0
5/26/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,3,0,0,0
5/26/2019,Google - Generic - In Home - Massage Home Modifier - Focus,1,0,0,0,2,0,1,0
5/26/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,4,45,0,20,0
5/26/2019,Google - Generic - Massage - Core - National,1,0,0,0,29,1,7,0
5/26/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,2,0,0,0
5/26/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,10,0,5,0
5/26/2019,Google - Generic - Massage Types,0,0,0,1,3,0,0,0
5/26/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
5/26/2019,Google - UAC - In Home - Android,40,0,0,0,0,0,0,0
5/26/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
5/27/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/27/2019,Generic - Mother's Day - BMM,0,0,0,0,0,0,0,0
5/27/2019,Generic - Mother's Day - Exact,0,0,0,0,0,0,0,0
5/27/2019,Google - Brand - Core - SKAG,0,0,0,26,26,1,9,12
5/27/2019,Google - Brand - Extra Tokens,0,0,0,1,2,0,3,0
5/27/2019,Google - Generic - Competitors,0,0,0,0,3,0,0,0
5/27/2019,Google - Generic - DSA,0,0,0,0,2,0,0,0
5/27/2019,Google - Generic - Geo Keywords - Massage,0,0,1,0,35,1,9,0
5/27/2019,Google - Generic - Google Play - App,0,0,0,1,3,0,0,0
5/27/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,5,0,0,0
5/27/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,1,1,0,0
5/27/2019,Google - Generic - In Home - Massage Home Modifier - National,2,0,0,2,47,0,8,2
5/27/2019,Google - Generic - Massage - Core - National,0,0,0,0,16,0,2,0
5/27/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,7,0,1,0
5/27/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,7,0,3,0
5/27/2019,Google - Generic - Massage Types,0,0,0,0,2,0,1,0
5/27/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
5/27/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
5/27/2019,Google - UAC - In Home - Android,28,0,0,0,0,0,0,0
5/28/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/28/2019,Generic - Mother's Day - BMM,0,0,0,0,0,0,0,0
5/28/2019,Generic - Mother's Day - Exact,0,0,0,0,0,0,0,0
5/28/2019,Google - Brand - Core - SKAG,1,0,0,14,17,1,15,3
5/28/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
5/28/2019,Google - Brand - Extra Tokens,0,0,0,3,2,1,3,0
5/28/2019,Google - Generic - Competitors,1,0,0,0,2,0,0,0
5/28/2019,Google - Generic - Corporate - Massage,0,1,0,0,0,0,1,0
5/28/2019,Google - Generic - DSA,0,0,0,1,2,0,0,0
5/28/2019,Google - Generic - Geo Keywords - Massage,0,0,0,1,20,0,3,0
5/28/2019,Google - Generic - Google Play - App,0,0,0,0,1,0,0,0
5/28/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,4,0,1,0
5/28/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,3,0,0,0
5/28/2019,Google - Generic - In Home - Massage Home Modifier - National,1,0,0,2,50,0,10,0
5/28/2019,Google - Generic - Massage - Core - National,0,0,0,0,15,0,4,0
5/28/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,4,0,1,0
5/28/2019,Google - Generic - Massage - SKAG - National,0,0,0,1,15,0,10,0
5/28/2019,Google - Generic - Massage Types,0,0,0,0,2,0,1,0
5/28/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
5/28/2019,Google - UAC - In Home - Android,31,0,0,0,0,0,0,0
5/28/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
5/29/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/29/2019,Google - Brand - Core - SKAG,0,1,0,10,23,1,12,2
5/29/2019,Google - Brand - Extra Tokens,0,0,0,1,5,0,3,1
5/29/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
5/29/2019,Google - Generic - Corporate - Massage,0,3,2,0,1,0,0,0
5/29/2019,Google - Generic - DSA,0,0,0,0,5,0,0,0
5/29/2019,Google - Generic - Geo Keywords - Massage,0,0,0,0,26,1,3,0
5/29/2019,Google - Generic - Google Play - App,0,0,0,0,1,0,0,0
5/29/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,4,0,0,0
5/29/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,1,0,0,3,0,2,0
5/29/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,0,35,0,7,0
5/29/2019,Google - Generic - In Home - Massage Memberships,0,0,0,0,0,0,0,0
5/29/2019,Google - Generic - Massage - Core - National,1,0,0,0,18,0,3,0
5/29/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,2,0,0,0
5/29/2019,Google - Generic - Massage - SKAG - National,1,0,0,0,16,0,1,0
5/29/2019,Google - Generic - Massage Types,0,0,0,0,1,0,0,0
5/29/2019,Google - UAC - In Home - Android,36,0,0,0,0,0,0,0
5/29/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
5/30/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/30/2019,Generic - Mother's Day - Exact,0,0,0,0,0,0,0,0
5/30/2019,Google - Brand - Core - SKAG,1,0,0,15,8,4,4,2
5/30/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
5/30/2019,Google - Brand - Extra Tokens,0,0,0,0,1,0,14,2
5/30/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
5/30/2019,Google - Generic - Corporate - Massage,0,4,1,0,0,0,0,0
5/30/2019,Google - Generic - DSA,0,0,1,0,0,0,0,0
5/30/2019,Google - Generic - Geo Keywords - Massage,0,0,0,3,2,1,4,0
5/30/2019,Google - Generic - Google Play - App,0,0,0,0,1,0,0,0
5/30/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,2,0,0,0
5/30/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,0,0,0,0
5/30/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,1,9,0,20,0
5/30/2019,Google - Generic - In Home - Massage Memberships,0,0,0,0,0,0,0,0
5/30/2019,Google - Generic - Massage - Core - National,0,1,0,0,4,0,3,0
5/30/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,0,0,0,0
5/30/2019,Google - Generic - Massage - SKAG - National,0,0,0,3,6,0,1,0
5/30/2019,Google - Generic - Massage Types,0,0,0,0,1,0,1,0
5/30/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
5/30/2019,Google - UAC - In Home - Android,25,0,0,0,0,0,0,0
5/30/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
5/31/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
5/31/2019,Google - Brand - Core - SKAG,4,1,0,9,15,2,11,5
5/31/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
5/31/2019,Google - Brand - Extra Tokens,1,0,0,1,4,0,6,1
5/31/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
5/31/2019,Google - Generic - Corporate - Massage,0,2,0,0,0,0,0,0
5/31/2019,Google - Generic - DSA,0,0,0,1,3,0,0,0
5/31/2019,Google - Generic - Geo Keywords - Massage,0,0,0,5,19,0,9,0
5/31/2019,Google - Generic - Google Play - App,0,0,0,0,1,0,0,0
5/31/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,4,0,0,0
5/31/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,0,0,0,0
5/31/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,1,32,0,6,0
5/31/2019,Google - Generic - Massage - Core - National,0,0,0,7,15,0,4,0
5/31/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,3,0,0,0
5/31/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,5,0,3,0
5/31/2019,Google - Generic - Massage Types,0,0,0,0,2,0,0,0
5/31/2019,Google - UAC - In Home - Android,20,0,0,0,0,0,0,0
5/31/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
6/1/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
6/1/2019,Google - Brand - Core - SKAG,1,0,0,21,20,2,14,10
6/1/2019,Google - Brand - Extra Tokens,0,0,0,0,3,0,3,0
6/1/2019,Google - Generic - Competitors,0,0,0,0,1,0,1,0
6/1/2019,Google - Generic - Corporate - Massage,0,0,0,1,1,0,0,0
6/1/2019,Google - Generic - DSA,0,0,0,0,4,0,2,0
6/1/2019,Google - Generic - Geo Keywords - Massage,0,0,0,3,54,0,15,1
6/1/2019,Google - Generic - Google Play - App,0,0,0,1,2,0,0,0
6/1/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,3,0,1,0
6/1/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,3,0,1,0
6/1/2019,Google - Generic - In Home - Massage Home Modifier - National,1,0,0,5,53,0,18,1
6/1/2019,Google - Generic - Massage - Core - Focus,0,0,0,0,1,0,0,0
6/1/2019,Google - Generic - Massage - Core - National,0,0,0,0,26,0,5,0
6/1/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,6,0,1,0
6/1/2019,Google - Generic - Massage - SKAG - National,0,0,0,3,11,0,3,0
6/1/2019,Google - Generic - Massage Types,0,0,0,0,3,0,1,0
6/1/2019,Google - UAC - In Home - Android,33,0,0,0,0,0,0,0
6/2/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
6/2/2019,Google - Brand - Core - SKAG,1,0,0,9,25,3,13,3
6/2/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
6/2/2019,Google - Brand - Extra Tokens,1,0,0,0,2,0,2,0
6/2/2019,Google - Generic - Competitors,0,0,0,0,1,0,0,0
6/2/2019,Google - Generic - Corporate - Massage,0,1,0,0,0,0,0,0
6/2/2019,Google - Generic - DSA,0,0,0,0,4,0,0,0
6/2/2019,Google - Generic - Geo Keywords - Massage,0,0,0,2,58,0,3,0
6/2/2019,Google - Generic - Google Play - App,0,0,0,0,2,0,1,0
6/2/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,6,0,0,0
6/2/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,1,5,0,1,0
6/2/2019,Google - Generic - In Home - Massage Home Modifier - National,1,0,0,2,51,0,15,0
6/2/2019,Google - Generic - In Home - Massage Memberships,0,0,0,0,1,0,0,0
6/2/2019,Google - Generic - Massage - Core - Focus,0,0,0,0,1,0,0,0
6/2/2019,Google - Generic - Massage - Core - National,0,0,0,5,23,0,4,1
6/2/2019,Google - Generic - Massage - SKAG - Focus,1,0,0,2,8,0,6,0
6/2/2019,Google - Generic - Massage - SKAG - National,0,0,0,1,14,0,7,0
6/2/2019,Google - Generic - Massage Types,0,0,0,0,1,0,0,0
6/2/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
6/2/2019,Google - Generic - Therapist - US,0,0,0,0,1,0,0,0
6/2/2019,Google - UAC - In Home - Android,36,0,0,0,0,0,0,0
6/2/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
6/3/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
6/3/2019,Generic - Mother's Day - BMM,0,0,0,0,0,0,0,0
6/3/2019,Generic - Mother's Day - Exact,0,0,0,0,0,0,0,0
6/3/2019,Google - Brand - Core - SKAG,0,1,3,17,20,3,9,12
6/3/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
6/3/2019,Google - Brand - Extra Tokens,1,1,0,0,4,0,2,1
6/3/2019,Google - Generic - Competitors,0,0,0,0,0,0,0,0
6/3/2019,Google - Generic - Corporate - Massage,0,1,1,0,0,0,0,0
6/3/2019,Google - Generic - DSA,0,0,0,0,1,0,0,0
6/3/2019,Google - Generic - Geo Keywords - Massage,0,0,0,2,31,0,5,0
6/3/2019,Google - Generic - Google Play - App,0,0,0,0,5,0,4,0
6/3/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,5,0,0,0
6/3/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,3,0,2,0
6/3/2019,Google - Generic - In Home - Massage Home Modifier - National,1,0,0,3,47,1,16,1
6/3/2019,Google - Generic - Massage - Core - Focus,0,0,0,0,1,0,0,0
6/3/2019,Google - Generic - Massage - Core - National,1,0,0,1,17,0,7,0
6/3/2019,Google - Generic - Massage - SKAG - Focus,1,0,0,0,2,0,2,0
6/3/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,13,1,6,0
6/3/2019,Google - Generic - Massage Types,0,0,0,0,0,0,0,0
6/3/2019,Google - Generic - Therapist - US,0,0,0,0,0,0,0,0
6/3/2019,Google - UAC - In Home - Android,44,0,0,0,0,0,0,0
6/4/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
6/4/2019,Google - Brand - Core - SKAG,2,1,1,15,7,4,2,3
6/4/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
6/4/2019,Google - Brand - Extra Tokens,0,0,0,0,1,0,9,0
6/4/2019,Google - Generic - Competitors,0,0,0,0,1,0,0,0
6/4/2019,Google - Generic - Corporate - Competitor,0,0,0,0,0,0,0,0
6/4/2019,Google - Generic - Corporate - Massage,0,1,7,0,0,1,0,0
6/4/2019,Google - Generic - DSA,0,0,0,1,1,0,1,0
6/4/2019,Google - Generic - Geo Keywords - Massage,1,1,0,5,25,0,1,0
6/4/2019,Google - Generic - Google Play - App,1,0,0,0,1,0,2,0
6/4/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,3,0,0,0
6/4/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,0,0,0,0
6/4/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,4,17,1,7,0
6/4/2019,Google - Generic - Massage - Core - Focus,0,0,0,0,3,0,1,0
6/4/2019,Google - Generic - Massage - Core - National,2,0,0,1,12,0,2,0
6/4/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,3,0,1,0
6/4/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,3,0,1,0
6/4/2019,Google - Generic - Massage Types,0,0,0,0,2,0,0,0
6/4/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
6/4/2019,Google - UAC - In Home - Android,29,0,0,0,0,0,0,0
6/5/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
6/5/2019,Generic - Mother's Day - BMM,0,0,0,0,0,0,0,0
6/5/2019,Generic - Mother's Day - Exact,0,0,0,0,0,0,0,0
6/5/2019,Google - Brand - Core - SKAG,0,0,0,14,25,2,5,2
6/5/2019,Google - Brand - Extra Tokens,0,0,0,1,2,2,1,0
6/5/2019,Google - Generic - Competitors,0,0,0,1,3,0,1,0
6/5/2019,Google - Generic - Corporate - Massage,0,3,3,0,2,0,0,0
6/5/2019,Google - Generic - DSA,0,0,0,0,2,0,0,0
6/5/2019,Google - Generic - Geo Keywords - Massage,1,0,0,3,34,1,4,0
6/5/2019,Google - Generic - Google Play - App,1,0,0,0,2,0,1,0
6/5/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,2,0,0,0
6/5/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,2,0,1,0
6/5/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,1,12,50,0,10,0
6/5/2019,Google - Generic - Massage - Core - Focus,0,0,0,0,3,0,0,0
6/5/2019,Google - Generic - Massage - Core - National,0,0,0,1,13,0,0,0
6/5/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,4,0,0,0
6/5/2019,Google - Generic - Massage - SKAG - National,0,0,0,0,9,0,1,0
6/5/2019,Google - Generic - Massage Types,0,0,0,0,2,0,2,0
6/5/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
6/5/2019,Google - UAC - In Home - Android,37,0,0,0,0,0,0,0
6/5/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
6/6/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
6/6/2019,Google - Brand - Core - SKAG,3,1,0,27,24,1,8,9
6/6/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
6/6/2019,Google - Brand - Extra Tokens,0,0,0,1,5,2,2,2
6/6/2019,Google - Generic - Competitors,0,0,0,0,1,0,0,0
6/6/2019,Google - Generic - Corporate - Massage,0,4,1,0,0,1,0,0
6/6/2019,Google - Generic - DSA,0,0,0,0,3,0,0,0
6/6/2019,Google - Generic - Geo Keywords - Massage,0,0,0,14,39,0,8,4
6/6/2019,Google - Generic - Google Play - App,1,0,0,0,1,0,0,2
6/6/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,2,0,0,0
6/6/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,0,1,0,0,0
6/6/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,6,35,0,15,1
6/6/2019,Google - Generic - Massage - Core - Focus,0,0,0,0,2,0,0,0
6/6/2019,Google - Generic - Massage - Core - National,1,0,0,2,17,0,3,1
6/6/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,4,0,0,0
6/6/2019,Google - Generic - Massage - SKAG - National,0,1,0,1,9,0,3,0
6/6/2019,Google - Generic - Massage Types,0,0,0,0,3,0,1,0
6/6/2019,Google - Generic - Masseuse,0,0,0,0,0,0,0,0
6/6/2019,Google - Generic - Therapist - US,1,0,0,0,0,0,0,0
6/6/2019,Google - UAC - In Home - Android,29,0,0,0,0,0,0,0
6/7/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
6/7/2019,Generic - Father's Day - BMM,0,0,0,0,0,0,0,0
6/7/2019,Generic - Father's Day - Exact,0,0,0,0,0,0,0,1
6/7/2019,Generic - Mother's Day - Exact,0,0,0,0,0,0,0,0
6/7/2019,Google - Brand - Core - SKAG,1,0,1,11,19,6,15,7
6/7/2019,Google - Brand - Corporate - Brand,0,0,0,0,0,0,0,0
6/7/2019,Google - Brand - Extra Tokens,0,0,0,4,9,0,3,2
6/7/2019,Google - Generic - Competitors,0,0,0,0,1,0,0,0
6/7/2019,Google - Generic - Corporate - Massage,0,3,0,0,1,0,1,0
6/7/2019,Google - Generic - DSA,0,0,0,0,1,0,0,0
6/7/2019,Google - Generic - Geo Keywords - Massage,1,0,0,1,33,0,6,0
6/7/2019,Google - Generic - Google Play - App,0,0,0,0,2,0,1,0
6/7/2019,Google - Generic - In Home - Massage Geo - Focus,0,0,0,0,1,0,0,0
6/7/2019,Google - Generic - In Home - Massage Home Modifier - Focus,0,0,0,1,7,0,3,0
6/7/2019,Google - Generic - In Home - Massage Home Modifier - National,0,0,0,3,43,0,7,0
6/7/2019,Google - Generic - Massage - Core - Focus,0,0,0,0,2,0,1,0
6/7/2019,Google - Generic - Massage - Core - National,0,0,1,0,25,0,1,0
6/7/2019,Google - Generic - Massage - SKAG - Focus,0,0,0,0,1,0,0,0
6/7/2019,Google - Generic - Massage - SKAG - National,0,0,0,1,13,0,5,0
6/7/2019,Google - Generic - Massage Types,0,0,0,0,1,0,1,0
6/7/2019,Google - UAC - In Home - Android,27,0,0,0,0,0,0,0
6/7/2019,Sports / Couples vs. On-Demand Landing Page,0,0,0,0,0,0,0,0
6/8/2019,Display - Mother's Day - InMarket,0,0,0,0,0,0,0,0
6/8/2019,Generic - Father's Day - BMM,0,0,0,0,0,0,0,0
