Unsaved report,,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,,
Day,Campaign, Clicks , Impressions , Cost , Avg. position , Conversions ,Search Impr. share,index
7/13/2019,Google - Brand - Core - SKAG,182,656,472,1,45,99.39%,4011
7/13/2019,Google - Generic - In Home - Massage Home Modifier - Focus,37,354,245,1,2,85.51%,4012
7/13/2019,Google - Generic - In Home - Massage Memberships,14,253,161,1,0,97.31%,4013
7/13/2019,Google - Brand - Extra Tokens,32,155,108,1,6,100.00%,4014
7/13/2019,Google - Generic - Google Play - App,20,117,81,1,0,92.86%,4015
7/13/2019,Google - Generic - Therapist - US,6,99,24,1,0,91.67%,4016
7/13/2019,Google - UAC - In Home - Android,745,91586,19,1,23,10%,4017
7/13/2019,YouTube - Topics - InStream,7,2486,19,1,0,0,4018
7/13/2019,YouTube - InMarket - InStream,4,2299,19,1,0,0,4019
7/13/2019,YouTube - Custom Intent - InStream - Top Keywords,5,1462,19,1,0,0,4020
7/13/2019,Google - Generic - Masseuse,3,14,6,1,0,93.33%,4021
7/13/2019,YouTube - Contextual - Discovery - Top Keywords,0,6444,4,1,0,0,4022
7/13/2019,YouTube - Contextual - Discovery - Comptetitor,0,533,0,1,0,0,4023
7/14/2019,Google - Generic - Corporate - Competitor,0,34,0,3,0,13.49%,4024
7/14/2019,Google - Generic - DSA,34,586,22,3,0,10%,4025
7/14/2019,Google - Generic - In Home - Massage Home Modifier - National,254,2363,1232,2,22,62.40%,4026
7/14/2019,Google - Generic - Massage - Core - National,360,5457,1023,2,4,33.05%,4027
7/14/2019,Google - Generic - Geo Keywords - Massage,366,9210,985,2,9,25.61%,4028
7/14/2019,Google - Generic - Massage - SKAG - National,113,3909,214,2,4,11.32%,4029
7/14/2019,Google - Generic - Corporate - Massage,20,428,130,2,0,39.23%,4030
7/14/2019,Google - Generic - Competitors,31,1187,104,2,0,12.43%,4031
7/14/2019,Google - Generic - Massage - Core - Focus,30,664,81,2,0,35.78%,4032
7/14/2019,Google - Generic - Massage - SKAG - Focus,16,439,42,2,0,12.13%,4033
7/14/2019,Google - Brand - Corporate - Brand,0,1,0,1,0,100.00%,4034
7/14/2019,Google - Generic - In Home - Massage Home Modifier - Focus,52,358,374,1,0,80.81%,4035
7/14/2019,Google - Brand - Core - SKAG,162,682,355,1,28,99.85%,4036
7/14/2019,Google - Generic - In Home - Massage Memberships,17,216,128,1,0,96.00%,4037
7/14/2019,Google - Generic - Google Play - App,25,110,117,1,0,96.49%,4038
7/14/2019,Google - Brand - Extra Tokens,33,155,79,1,2,100.00%,4039
7/14/2019,Google - UAC - In Home - Android,720,82878,19,1,12,10%,4040
7/14/2019,YouTube - Topics - InStream,9,2508,19,1,0,0,4041
7/14/2019,YouTube - InMarket - InStream,9,2226,19,1,0,0,4042
7/14/2019,YouTube - Custom Intent - InStream - Top Keywords,7,1127,19,1,0,0,4043
7/14/2019,Google - Generic - Therapist - US,4,110,8,1,0,90.91%,4044
7/14/2019,Google - Generic - Assisted Stretching - NYC Geo,2,156,6,1,0,75.00%,4045
7/14/2019,Google - Generic - Masseuse,2,13,5,1,1,86.67%,4046
7/14/2019,YouTube - Contextual - Discovery - Top Keywords,0,6498,4,1,0,0,4047
7/14/2019,YouTube - Contextual - Discovery - Comptetitor,0,1081,0,1,0,0,4048
7/15/2019,Google - Generic - Corporate - Competitor,0,39,0,3,0,13.31%,4049
7/15/2019,Google - Generic - Corporate - Massage,26,799,173,3,4,45.12%,4050
7/15/2019,Google - Generic - DSA,27,629,14,3,0,10%,4051
7/15/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,2,0,2,0,0,4052
7/15/2019,Google - Generic - In Home - Massage Home Modifier - National,247,2730,886,2,8,60.41%,4053
7/15/2019,Google - Generic - Geo Keywords - Massage,288,8270,636,2,8,20.65%,4054
7/15/2019,Google - Generic - Massage - Core - National,177,3510,531,2,3,22.15%,4055
7/15/2019,Google - Generic - Massage - Core - Focus,34,572,190,2,2,35.07%,4056
7/15/2019,Google - Generic - Massage - SKAG - National,87,2632,159,2,6,10.58%,4057
7/15/2019,Google - Generic - Massage - SKAG - Focus,33,1098,142,2,2,20.34%,4058
7/15/2019,Google - Generic - Competitors,23,628,64,2,0,10%,4059
7/15/2019,YouTube - Retargeting - Non Converters- CPM,0,1,0,1,0,0,4060
7/15/2019,Google - Brand - Core - SKAG,239,853,616,1,44,99.30%,4061
7/15/2019,Google - Generic - In Home - Massage Home Modifier - Focus,47,343,353,1,1,82.06%,4062
7/15/2019,Google - Brand - Extra Tokens,46,208,207,1,8,99.52%,4063
7/15/2019,Google - Generic - In Home - Massage Memberships,17,281,133,1,0,97.57%,4064
7/15/2019,Google - Generic - Therapist - US,6,112,47,1,0,81.75%,4065
7/15/2019,Google - Generic - Google Play - App,14,86,40,1,0,92.47%,4066
7/15/2019,YouTube - InMarket - InStream,6,2282,21,1,0,0,4067
7/15/2019,YouTube - Topics - InStream,5,2576,20,1,0,0,4068
7/15/2019,YouTube - Custom Intent - InStream - Top Keywords,2,1177,20,1,0,0,4069
7/15/2019,Google - Generic - Assisted Stretching - NYC Geo,3,189,12,1,0,73.54%,4070
7/15/2019,Google - Brand - Corporate - Brand,2,17,10,1,0,100.00%,4071
7/15/2019,Google - UAC - In Home - Android,265,23856,6,1,16,10%,4072
7/15/2019,YouTube - Contextual - Discovery - Top Keywords,0,6805,4,1,0,0,4073
7/15/2019,Google - Generic - Masseuse,1,13,1,1,0,100.00%,4074
7/15/2019,YouTube - Contextual - Discovery - Comptetitor,0,1169,0,1,0,0,4075
7/16/2019,Google - Generic - DSA,41,677,54,3,1,10%,4076
7/16/2019,Google - Generic - In Home - Massage Home Modifier - National,328,3137,1427,2,8,66.28%,4077
7/16/2019,Google - Generic - Geo Keywords - Massage,264,8060,633,2,4,22.42%,4078
7/16/2019,Google - Generic - Massage - Core - National,168,2528,524,2,3,20.19%,4079
7/16/2019,Google - Generic - Corporate - Massage,31,840,317,2,2,47.19%,4080
7/16/2019,Google - Generic - Massage - SKAG - National,113,4046,232,2,5,11.96%,4081
7/16/2019,Google - Generic - Massage - SKAG - Focus,48,2243,185,2,1,24.85%,4082
7/16/2019,Google - Generic - Competitors,31,1296,87,2,3,13.82%,4083
7/16/2019,Google - Generic - Massage - Core - Focus,22,526,78,2,2,31.59%,4084
7/16/2019,Google - Generic - Corporate - Competitor,1,46,6,2,0,14.65%,4085
7/16/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,20,0,2,0,0,4086
7/16/2019,Google - Brand - Corporate - Brand,0,4,0,1,0,100.00%,4087
7/16/2019,YouTube - Retargeting - Non Converters- CPM,0,2,0,1,0,0,4088
7/16/2019,Google - Brand - Core - SKAG,216,869,541,1,25,99.43%,4089
7/16/2019,Google - Generic - In Home - Massage Home Modifier - Focus,30,292,251,1,2,76.24%,4090
7/16/2019,Google - Generic - In Home - Massage Memberships,13,258,161,1,0,94.16%,4091
7/16/2019,Google - Brand - Extra Tokens,27,161,95,1,4,99.38%,4092
7/16/2019,Google - Generic - Google Play - App,15,79,94,1,1,83.16%,4093
7/16/2019,Google - UAC - In Home - Android,1088,108350,34,1,41,10%,4094
7/16/2019,YouTube - Custom Intent - InStream - Top Keywords,4,1383,21,1,0,0,4095
7/16/2019,YouTube - Topics - InStream,7,2534,20,1,0,0,4096
7/16/2019,YouTube - InMarket - InStream,5,2294,20,1,0,0,4097
7/16/2019,Google - Generic - Therapist - US,7,120,20,1,0,93.02%,4098
7/16/2019,Google - Generic - Assisted Stretching - NYC Geo,3,176,7,1,0,67.18%,4099
7/16/2019,Google - Generic - Masseuse,3,12,6,1,0,100.00%,4100
7/16/2019,YouTube - Contextual - Discovery - Top Keywords,0,6682,4,1,0,0,4101
7/16/2019,YouTube - Contextual - Discovery - Comptetitor,0,1142,1,1,0,0,4102
7/17/2019,Google - Generic - Corporate - Competitor,0,21,0,3,0,13.12%,4103
7/17/2019,Google - Generic - Geo Keywords - Massage,166,4952,317,3,6,15.63%,4104
7/17/2019,Google - Generic - Corporate - Massage,23,710,191,3,3,43.48%,4105
7/17/2019,Google - Generic - DSA,55,775,46,3,0,10%,4106
7/17/2019,Google - Generic - In Home - Massage Home Modifier - National,122,1370,517,2,7,57.22%,4107
7/17/2019,Google - Generic - Massage - Core - National,99,1691,365,2,4,25.61%,4108
7/17/2019,Google - Generic - Massage - SKAG - National,108,3360,226,2,4,10.59%,4109
7/17/2019,Google - Generic - In Home - Massage Home Modifier - Focus,21,261,137,2,2,68.15%,4110
7/17/2019,Google - Generic - Competitors,37,1365,112,2,3,12.72%,4111
7/17/2019,Google - Generic - Massage - Core - Focus,24,396,105,2,1,27.40%,4112
7/17/2019,Google - Generic - Massage - SKAG - Focus,18,1119,65,2,0,24.56%,4113
7/17/2019,Google - Brand - Core - SKAG,198,721,409,1,40,98.63%,4114
7/17/2019,Google - Brand - Extra Tokens,41,213,147,1,4,99.07%,4115
7/17/2019,Google - Generic - Google Play - App,21,97,82,1,2,94.17%,4116
7/17/2019,Google - Generic - Therapist - US,5,62,37,1,0,88.57%,4117
7/17/2019,Google - Generic - In Home - Massage Memberships,5,153,26,1,0,96.23%,4118
7/17/2019,YouTube - Topics - InStream,11,2504,20,1,0,0,4119
7/17/2019,YouTube - InMarket - InStream,3,2298,20,1,0,0,4120
7/17/2019,YouTube - Custom Intent - InStream - Top Keywords,2,1139,20,1,0,0,4121
7/17/2019,Google - Generic - Assisted Stretching - NYC Geo,4,160,12,1,0,68.67%,4122
7/17/2019,Google - Brand - Corporate - Brand,2,3,5,1,0,100.00%,4123
7/17/2019,Google - UAC - In Home - Android,121,12841,3,1,8,10%,4124
7/17/2019,YouTube - Contextual - Discovery - Top Keywords,0,6640,3,1,0,0,4125
7/17/2019,YouTube - Retargeting - Non Converters- CPM,0,301,3,1,0,0,4126
7/17/2019,Google - Generic - Masseuse,1,23,3,1,0,95.83%,4127
7/17/2019,YouTube - Contextual - Discovery - Comptetitor,0,1191,1,1,0,0,4128
7/17/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,3,0,1,0,0,4129
7/18/2019,Google - Generic - Corporate - Massage,23,789,227,3,1,44.75%,4130
7/18/2019,Google - Generic - DSA,44,755,29,3,0,10%,4131
7/18/2019,Google - Generic - Geo Keywords - Massage,178,5530,311,2,3,18.02%,4132
7/18/2019,Google - Generic - Massage - Core - National,104,2172,273,2,2,17.53%,4133
7/18/2019,Google - Generic - In Home - Massage Home Modifier - National,97,1090,272,2,7,35.04%,4134
7/18/2019,Google - Generic - Massage - SKAG - National,125,2726,221,2,4,11.08%,4135
7/18/2019,Google - Generic - In Home - Massage Home Modifier - Focus,15,101,131,2,1,37.27%,4136
7/18/2019,Google - Generic - Competitors,30,1004,119,2,1,10.10%,4137
7/18/2019,Google - Generic - Massage - Core - Focus,33,560,109,2,1,32.86%,4138
7/18/2019,Google - Generic - Massage - SKAG - Focus,24,1111,56,2,1,17.34%,4139
7/18/2019,Google - Generic - Assisted Stretching - NYC Geo,7,135,30,2,0,74.59%,4140
7/18/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,2,0,1,0,0,4141
7/18/2019,Google - Brand - Core - SKAG,200,756,235,1,41,97.93%,4142
7/18/2019,Google - Brand - Extra Tokens,47,217,196,1,5,100.00%,4143
7/18/2019,YouTube - Custom Intent - InStream - Top Keywords,11,4148,68,1,0,0,4144
7/18/2019,Google - Generic - Google Play - App,11,104,48,1,0,92.04%,4145
7/18/2019,Google - UAC - In Home - Android,1061,116680,37,1,30,10%,4146
7/18/2019,YouTube - Topics - InStream,7,2307,20,1,0,0,4147
7/18/2019,YouTube - InMarket - InStream,8,2138,20,1,0,0,4148
7/18/2019,YouTube - Contextual - Discovery - Top Keywords,0,6611,5,1,0,0,4149
7/18/2019,YouTube - Retargeting - Non Converters- CPM,2,611,5,1,0,0,4150
7/18/2019,Google - Brand - Corporate - Brand,1,11,5,1,0,100.00%,4151
7/18/2019,Google - Generic - Masseuse,1,15,2,1,0,88.24%,4152
7/18/2019,YouTube - Contextual - Discovery - Comptetitor,0,1054,0,1,0,0,4153
7/19/2019,Google - Generic - Geo Keywords - Massage,147,3780,306,3,5,13.91%,4154
7/19/2019,Google - Generic - Massage - SKAG - National,88,1989,207,3,4,10%,4155
7/19/2019,Google - Generic - Corporate - Massage,19,588,102,3,0,41.38%,4156
7/19/2019,Google - Generic - Massage - SKAG - Focus,16,681,59,3,0,13.30%,4157
7/19/2019,Google - Generic - DSA,34,756,23,3,0,10%,4158
7/19/2019,Google - Generic - Assisted Stretching - NYC Geo,0,121,0,2,0,70.35%,4159
7/19/2019,Google - Brand - Corporate - Brand,0,6,0,2,0,66.67%,4160
7/19/2019,Google - Generic - In Home - Massage Home Modifier - National,97,1035,266,2,9,36.04%,4161
7/19/2019,Google - Generic - Massage - Core - National,91,1784,250,2,0,21.31%,4162
7/19/2019,Google - Generic - Massage - Core - Focus,39,802,143,2,1,34.81%,4163
7/19/2019,Google - Generic - Competitors,35,732,113,2,1,10%,4164
7/19/2019,Google - Generic - Masseuse,1,27,1,2,0,96.67%,4165
7/19/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,1,0,1,0,0,4166
7/19/2019,Google - Brand - Core - SKAG,172,651,287,1,23,98.04%,4167
7/19/2019,Google - Generic - In Home - Massage Home Modifier - Focus,12,123,128,1,0,35.14%,4168
7/19/2019,Google - Brand - Extra Tokens,53,213,126,1,10,99.53%,4169
7/19/2019,YouTube - Custom Intent - InStream - Top Keywords,8,4134,66,1,0,0,4170
7/19/2019,Google - Generic - Google Play - App,19,107,59,1,0,88.43%,4171
7/19/2019,YouTube - Topics - InStream,9,2265,19,1,0,0,4172
7/19/2019,YouTube - InMarket - InStream,5,2164,19,1,0,0,4173
7/19/2019,Google - UAC - In Home - Android,519,69041,17,1,21,10%,4174
7/19/2019,YouTube - Retargeting - Non Converters- CPM,0,770,7,1,0,0,4175
7/19/2019,YouTube - Contextual - Discovery - Top Keywords,0,6329,3,1,0,0,4176
7/19/2019,YouTube - Contextual - Discovery - Comptetitor,0,1024,1,1,0,0,4177
7/20/2019,Google - Generic - Geo Keywords - Massage,141,3553,298,3,7,18.16%,4178
7/20/2019,Google - Generic - DSA,50,709,37,3,0,10%,4179
7/20/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,2,0,2,0,0,4180
7/20/2019,Google - Generic - Massage - Core - National,97,1837,249,2,0,18.56%,4181
7/20/2019,Google - Generic - In Home - Massage Home Modifier - National,111,1212,240,2,8,50.12%,4182
7/20/2019,Google - Generic - Massage - SKAG - National,106,2983,198,2,2,10.92%,4183
7/20/2019,Google - Generic - Massage - Core - Focus,51,863,134,2,3,35.57%,4184
7/20/2019,Google - Generic - Competitors,34,1402,113,2,0,13.59%,4185
7/20/2019,Google - Generic - Corporate - Massage,12,371,65,2,0,36.02%,4186
7/20/2019,Google - Generic - Massage - SKAG - Focus,17,553,52,2,1,12.28%,4187
7/20/2019,Google - Generic - Assisted Stretching - NYC Geo,4,93,19,2,0,75.81%,4188
7/20/2019,Google - Brand - Core - SKAG,149,523,208,1,22,97.03%,4189
7/20/2019,Google - Brand - Extra Tokens,55,204,140,1,3,99.51%,4190
7/20/2019,Google - Generic - In Home - Massage Home Modifier - Focus,24,131,137,1,0,38.19%,4191
7/20/2019,YouTube - Custom Intent - InStream - Top Keywords,9,4742,65,1,0,0,4192
7/20/2019,Google - Generic - Google Play - App,11,117,44,1,1,87.97%,4193
7/20/2019,Google - UAC - In Home - Android,601,59364,21,1,12,10%,4194
7/20/2019,YouTube - Topics - InStream,9,2247,19,1,0,0,4195
7/20/2019,YouTube - InMarket - InStream,3,2190,19,1,0,0,4196
7/20/2019,Google - Generic - Masseuse,4,24,10,1,0,96.00%,4197
7/20/2019,YouTube - Contextual - Discovery - Top Keywords,0,6131,8,1,0,0,4198
7/20/2019,YouTube - Retargeting - Non Converters- CPM,1,827,8,1,0,0,4199
7/20/2019,Google - Brand - Corporate - Brand,1,4,3,1,0,100.00%,4200
7/20/2019,YouTube - Contextual - Discovery - Comptetitor,0,1047,0,1,0,0,4201
7/21/2019,Google - Generic - Geo Keywords - Massage,165,4099,299,3,8,15.64%,4202
7/21/2019,Google - Generic - DSA,60,784,41,3,1,10%,4203
7/21/2019,Google - Brand - Corporate - Brand,0,3,0,2,0,100.00%,4204
7/21/2019,Google - Generic - Massage - Core - National,87,1420,255,2,1,16.50%,4205
7/21/2019,Google - Generic - In Home - Massage Home Modifier - National,124,1049,255,2,6,40.66%,4206
7/21/2019,Google - Generic - Massage - SKAG - National,104,2426,196,2,7,11.32%,4207
7/21/2019,Google - Generic - Massage - Core - Focus,40,817,149,2,1,36.18%,4208
7/21/2019,Google - Generic - Competitors,34,948,105,2,2,11.33%,4209
7/21/2019,Google - Generic - Massage - SKAG - Focus,22,610,49,2,1,16.21%,4210
7/21/2019,Google - Generic - Corporate - Massage,10,301,36,2,1,35.54%,4211
7/21/2019,Google - Generic - Assisted Stretching - NYC Geo,6,149,21,2,0,77.20%,4212
7/21/2019,Google - Generic - Masseuse,3,23,5,2,0,93.55%,4213
7/21/2019,Google - Brand - Core - SKAG,167,587,310,1,25,99.32%,4214
7/21/2019,Google - Brand - Extra Tokens,45,225,175,1,4,100.00%,4215
7/21/2019,Google - Generic - In Home - Massage Home Modifier - Focus,13,98,141,1,0,36.30%,4216
7/21/2019,Google - Generic - Google Play - App,16,110,86,1,3,83.97%,4217
7/21/2019,YouTube - Custom Intent - InStream - Top Keywords,11,4753,66,1,0,0,4218
7/21/2019,Google - UAC - In Home - Android,618,65888,19,1,22,10%,4219
7/21/2019,YouTube - Topics - InStream,14,2447,19,1,0,0,4220
7/21/2019,YouTube - InMarket - InStream,1,2252,19,1,0,0,4221
7/21/2019,YouTube - Retargeting - Non Converters- CPM,3,1072,9,1,0,0,4222
7/21/2019,YouTube - Contextual - Discovery - Top Keywords,0,6335,3,1,0,0,4223
7/21/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,215,1,1,0,0,4224
7/21/2019,YouTube - Contextual - Discovery - Comptetitor,0,1067,0,1,0,0,4225
7/22/2019,Google - Generic - Geo Keywords - Massage,121,3868,216,3,4,14.10%,4226
7/22/2019,Google - Generic - Corporate - Massage,26,652,201,3,4,43.15%,4227
7/22/2019,Google - Generic - Massage - SKAG - National,84,1744,118,3,2,11.21%,4228
7/22/2019,Google - Generic - DSA,50,992,60,3,0,10%,4229
7/22/2019,Google - Generic - Massage - Core - National,87,1620,262,2,1,17.84%,4230
7/22/2019,Google - Generic - In Home - Massage Home Modifier - National,118,1220,262,2,8,42.84%,4231
7/22/2019,Google - Generic - Massage - Core - Focus,48,770,131,2,0,37.73%,4232
7/22/2019,Google - Generic - Competitors,30,529,113,2,2,10%,4233
7/22/2019,Google - Generic - Massage - SKAG - Focus,15,446,51,2,2,13.92%,4234
7/22/2019,Google - Brand - Corporate - Brand,1,8,3,2,0,100.00%,4235
7/22/2019,Google - Generic - Masseuse,0,26,0,1,0,87.50%,4236
7/22/2019,Google - Brand - Core - SKAG,192,741,456,1,37,96.11%,4237
7/22/2019,Google - Brand - Extra Tokens,57,244,215,1,9,100.00%,4238
7/22/2019,Google - Generic - In Home - Massage Home Modifier - Focus,27,275,127,1,0,61.25%,4239
7/22/2019,YouTube - Custom Intent - InStream - Top Keywords,10,5526,70,1,0,0,4240
7/22/2019,Google - Generic - Assisted Stretching - NYC Geo,6,215,21,1,0,72.00%,4241
7/22/2019,Google - UAC - In Home - Android,608,63918,20,1,22,10%,4242
7/22/2019,YouTube - Topics - InStream,8,2472,20,1,0,0,4243
7/22/2019,YouTube - InMarket - InStream,5,2323,20,1,0,0,4244
7/22/2019,Google - Generic - Google Play - App,6,91,11,1,0,96.81%,4245
7/22/2019,YouTube - Retargeting - Non Converters- CPM,2,1120,10,1,0,0,4246
7/22/2019,YouTube - Contextual - Discovery - Top Keywords,0,6875,3,1,0,0,4247
7/22/2019,YouTube - Contextual - Discovery - Comptetitor,0,1069,0,1,0,0,4248
7/22/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,111,0,1,0,0,4249
7/23/2019,Google - Generic - In Home - Massage Home Modifier - National,121,1104,260,3,5,40.22%,4250
7/23/2019,Google - Generic - Corporate - Massage,21,620,260,3,0,42.76%,4251
7/23/2019,Google - Generic - DSA,53,954,43,3,1,10%,4252
7/23/2019,Google - Brand - Corporate - Brand,0,4,0,2,0,80.00%,4253
7/23/2019,Google - Generic - Geo Keywords - Massage,189,5482,347,2,7,17.42%,4254
7/23/2019,Google - Generic - Massage - Core - National,66,1224,269,2,2,15.23%,4255
7/23/2019,Google - Generic - Massage - SKAG - National,109,2645,229,2,3,10.40%,4256
7/23/2019,Google - Generic - In Home - Massage Home Modifier - Focus,19,160,127,2,0,56.94%,4257
7/23/2019,Google - Generic - Massage - Core - Focus,34,707,126,2,0,36.46%,4258
7/23/2019,Google - Generic - Competitors,27,438,70,2,0,10.39%,4259
7/23/2019,Google - Generic - Massage - SKAG - Focus,18,433,42,2,1,15.76%,4260
7/23/2019,Google - Generic - Masseuse,1,20,2,2,0,90.91%,4261
7/23/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,1,0,1,0,0,4262
7/23/2019,Google - Brand - Core - SKAG,189,783,239,1,18,96.07%,4263
7/23/2019,Google - Brand - Extra Tokens,64,299,170,1,8,99.67%,4264
7/23/2019,YouTube - InMarket - InStream,37,16879,156,1,0,0,4265
7/23/2019,YouTube - Topics - InStream,36,14160,155,1,0,0,4266
7/23/2019,YouTube - Custom Intent - InStream - Top Keywords,27,11800,155,1,0,0,4267
7/23/2019,Google - Generic - Google Play - App,15,115,43,1,0,89.15%,4268
7/23/2019,YouTube - Retargeting - Non Converters- CPM,6,1661,20,1,0,0,4269
7/23/2019,Google - UAC - In Home - Android,459,52200,15,1,28,10%,4270
7/23/2019,Google - Generic - Assisted Stretching - NYC Geo,3,233,11,1,0,76.47%,4271
7/23/2019,YouTube - Contextual - Discovery - Top Keywords,0,6905,7,1,0,0,4272
7/23/2019,YouTube - Contextual - Discovery - Comptetitor,0,815,0,1,0,0,4273
7/24/2019,Google - Generic - Corporate - Massage,30,668,334,3,0,46.39%,4274
7/24/2019,Google - Generic - DSA,43,1009,31,3,0,10%,4275
7/24/2019,YouTube - Retargeting - Non Visiting Video Watchers - CPM,0,1,0,2,0,0,4276
7/24/2019,Google - Generic - Geo Keywords - Massage,166,5939,358,2,2,19.04%,4277
7/24/2019,Google - Generic - Massage - Core - National,61,1025,256,2,1,14.00%,4278
7/24/2019,Google - Generic - In Home - Massage Home Modifier - National,106,1205,254,2,6,43.83%,4279
7/24/2019,Google - Generic - Massage - SKAG - National,108,3107,217,2,1,10.74%,4280
7/24/2019,Google - Generic - Massage - Core - Focus,40,519,108,2,2,29.27%,4281
7/24/2019,Google - Generic - Competitors,31,842,104,2,1,10%,4282
7/24/2019,Google - Generic - Massage - SKAG - Focus,23,727,52,2,0,16.00%,4283
7/24/2019,Google - Generic - Masseuse,0,15,0,1,0,94.12%,4284
7/24/2019,Google - Brand - Core - SKAG,172,702,293,1,21,97.77%,4285
7/24/2019,Google - Brand - Extra Tokens,60,232,157,1,13,99.57%,4286
7/24/2019,YouTube - InMarket - InStream,30,17537,153,1,0,0,4287
7/24/2019,YouTube - Topics - InStream,64,15469,152,1,0,0,4288
7/24/2019,YouTube - Custom Intent - InStream - Top Keywords,20,11922,152,1,0,0,4289
7/24/2019,Google - Generic - In Home - Massage Home Modifier - Focus,31,303,119,1,1,70.14%,4290
7/24/2019,YouTube - Retargeting - Non Converters- CPM,11,2214,36,1,0,0,4291
7/24/2019,Google - Generic - Google Play - App,9,88,36,1,1,86.27%,4292
7/24/2019,Google - UAC - In Home - Android,599,59710,23,1,20,10%,4293
7/24/2019,YouTube - Contextual - Discovery - Top Keywords,0,7366,6,1,0,0,4294
7/24/2019,Google - Generic - Assisted Stretching - NYC Geo,1,199,4,1,0,74.81%,4295
7/24/2019,Google - Brand - Corporate - Brand,1,5,4,1,0,83.33%,4296
7/24/2019,YouTube - Contextual - Discovery - Comptetitor,0,561,0,1,0,0,4297
7/25/2019,Google - Generic - Corporate - Massage,16,632,221,3,0,44.79%,4298
7/25/2019,Google - Generic - DSA,45,654,37,3,1,10%,4299
7/25/2019,Google - Generic - Geo Keywords - Massage,147,4479,324,2,4,15.99%,4300
7/25/2019,Google - Generic - In Home - Massage Home Modifier - National,92,874,253,2,6,36.21%,4301
7/25/2019,Google - Generic - Massage - Core - National,70,1446,252,2,1,16.73%,4302
7/25/2019,Google - Generic - Massage - SKAG - National,95,2175,207,2,3,10%,4303
7/25/2019,Google - Generic - Massage - Core - Focus,38,531,145,2,0,29.47%,4304
7/25/2019,Google - Generic - In Home - Massage Home Modifier - Focus,17,190,123,2,0,41.39%,4305
7/25/2019,Google - Generic - Competitors,25,921,110,2,1,10%,4306
7/25/2019,Google - Generic - Massage - SKAG - Focus,15,520,52,2,0,12.88%,4307
7/25/2019,Google - Generic - Assisted Stretching - NYC Geo,2,151,9,2,0,70.89%,4308
7/25/2019,Google - Generic - Masseuse,1,27,0,2,0,84.85%,4309
7/25/2019,Google - Brand - Corporate - Brand,0,5,0,1,0,100.00%,4310
7/25/2019,Google - Brand - Core - SKAG,177,689,251,1,41,98.15%,4311
7/25/2019,Google - Brand - Extra Tokens,55,229,225,1,5,99.57%,4312
7/25/2019,YouTube - Topics - InStream,61,16685,156,1,0,0,4313
7/25/2019,YouTube - Custom Intent - InStream - Top Keywords,21,11658,156,1,0,0,4314
7/25/2019,YouTube - InMarket - InStream,37,18161,155,1,0,0,4315
7/25/2019,Google - Generic - Google Play - App,15,91,55,1,1,88.35%,4316
7/25/2019,YouTube - Retargeting - Non Converters- CPM,13,2375,36,1,0,0,4317
7/25/2019,Google - UAC - In Home - Android,646,56365,21,1,23,10%,4318
7/25/2019,YouTube - Contextual - Discovery - Top Keywords,0,7099,5,1,0,0,4319
7/25/2019,YouTube - Contextual - Discovery - Comptetitor,0,534,0,1,0,0,4320
7/25/2019,YouTube - Contextual - InStream - Competitor,0,45,0,1,0,0,4321
7/26/2019,Google - Generic - Geo Keywords - Massage,135,3761,307,3,7,13.81%,4322
7/26/2019,Google - Generic - Corporate - Massage,17,522,118,3,1,42.44%,4323
7/26/2019,Google - Generic - DSA,27,537,21,3,0,10%,4324
7/26/2019,Google - Generic - In Home - Massage Home Modifier - National,98,890,241,2,4,37.81%,4325
7/26/2019,Google - Generic - Massage - Core - National,77,1569,240,2,3,18.84%,4326
7/26/2019,Google - Generic - Massage - SKAG - National,99,2473,198,2,3,11.19%,4327
7/26/2019,Google - Generic - Massage - Core - Focus,46,845,187,2,1,37.00%,4328
7/26/2019,Google - Generic - Competitors,25,706,81,2,2,10.06%,4329
7/26/2019,Google - Generic - Massage - SKAG - Focus,18,600,41,2,1,14.96%,4330
7/26/2019,Google - Brand - Core - SKAG,187,666,342,1,35,98.52%,4331
7/26/2019,YouTube - Custom Intent - InStream - Top Keywords,50,21736,300,1,0,0,4332
7/26/2019,YouTube - InMarket - InStream,83,32703,299,1,0,0,4333
7/26/2019,YouTube - Topics - InStream,93,26642,299,1,0,0,4334
7/26/2019,Google - Brand - Extra Tokens,47,220,198,1,8,99.55%,4335
7/26/2019,Google - Generic - In Home - Massage Home Modifier - Focus,31,244,115,1,3,41.92%,4336
7/26/2019,YouTube - Retargeting - Non Converters- CPM,4,2104,34,1,0,0,4337
7/26/2019,Google - Generic - Google Play - App,9,74,27,1,0,85.06%,4338
7/26/2019,Google - UAC - In Home - Android,583,79259,19,1,15,10%,4339
