Unsaved report,,,,,,,
"January 1, 2019 - August 24, 2019",,,,,,,
Day,Campaign, Clicks , Impressions , Cost , Avg. position , Conversions ,Search Impr. share
1/16/2019,Google - Generic - Therapist - CA, -   ,7.00, -   ,2.00, -   ,43.75%
1/17/2019,Google - Generic - DSA,147.00,1600.00,55.00,3.00,1.00,<10%
1/17/2019,Croud_Google_GDN_In Home_Re-marketing,22.00,4695.00,18.00,1.00, -   , --
1/17/2019,Croud_Google_GDN_In Home_Re-engagement,1.00,3392.00,2.00,1.00, -   , --
1/17/2019,Google - Generic - Competitors,49.00,2051.00,85.00,2.00, -   ,15.25%
1/17/2019,Google - Generic - In Home - Massage Memberships, -   ,1.00, -   ,3.00, -   ,14.29%
1/17/2019,Google - UAC - In Home - Android,138.00,5112.00,19.00,2.00,23.00,<10%
1/17/2019,Google - Brand - Corporate - Brand,1.00,11.00,3.00,1.00, -   ,100.00%
1/17/2019,Google - Generic - Massage Types,101.00,2527.00,153.00,2.00, -   ,39.34%
1/17/2019,Google - Generic - Massage - Core - National,159.00,3376.00,383.00,2.00,1.00,25.29%
1/17/2019,Google - Generic - In Home - Massage Home Modifier - National,210.00,2484.00,759.00,1.00,1.00,77.24%
1/17/2019,Google - Generic - In Home - Competitors Reme, -   ,23.00, -   ,2.00, -   ,60.53%
1/17/2019,Google - Generic - Therapist - US,1.00,8.00,2.00,3.00, -   ,25.00%
1/17/2019,Google - Generic - Therapist - CA, -   ,6.00, -   ,2.00, -   ,66.67%
1/17/2019,Google - Generic - Geo Keywords - Massage,247.00,8869.00,248.00,3.00,6.00,19.00%
1/18/2019,Google - Brand - Core - SKAG,170.00,960.00,217.00,1.00,8.00,99.69%
1/18/2019,Google - Generic - DSA,116.00,1305.00,21.00,3.00, -   ,<10%
1/18/2019,Croud_Google_GDN_In Home_Re-marketing,19.00,3164.00,18.00,1.00, -   , --
1/18/2019,Google - Generic - Corporate - Massage,31.00,1467.00,262.00,2.00,1.00,40.83%
1/18/2019,Google - UAC - In Home - Android,126.00,5342.00,19.00,2.00,17.00,<10%
1/18/2019,Google - Generic - Massage Types,96.00,2631.00,150.00,3.00,1.00,36.83%
1/18/2019,Google - Generic - Google Play - App,12.00,76.00,36.00,1.00, -   ,98.70%
1/18/2019,Google - Generic - In Home - Massage Home Modifier - National,217.00,2503.00,836.00,1.00,5.00,78.10%
1/18/2019,Google - Generic - Corporate - Competitor,1.00,38.00,2.00,4.00, -   ,20.54%
1/18/2019,Google - Brand - Extra Tokens,54.00,394.00,156.00,1.00,5.00,38.86%
1/18/2019,Google - Generic - Geo Keywords - Massage,232.00,9193.00,235.00,3.00,3.00,19.26%
1/19/2019,Google - Generic - Massage - SKAG - National,224.00,8929.00,280.00,3.00,6.00,12.49%
1/19/2019,Google - Brand - Core - SKAG,175.00,819.00,237.00,1.00,14.00,99.88%
1/19/2019,Google - Generic - DSA,142.00,1358.00,33.00,3.00, -   ,<10%
1/19/2019,Croud_Google_GDN_In Home_Re-marketing,17.00,3253.00,15.00,1.00, -   , --
1/19/2019,Google - Generic - Corporate - Massage,12.00,1443.00,35.00,2.00, -   ,45.39%
1/19/2019,Croud_Google_GDN_In Home_Membership Remarketing,5.00,2475.00,22.00,1.00, -   , --
1/19/2019,Google - UAC - In Home - Android,108.00,4489.00,16.00,3.00,13.00,<10%
1/19/2019,Google - Brand - Corporate - Brand, -   ,4.00, -   ,2.00, -   ,100.00%
1/19/2019,Google - Generic - Google Play - App,8.00,89.00,30.00,1.00, -   ,100.00%
1/19/2019,Google - Generic - Massage - Core - National,189.00,3485.00,439.00,2.00,2.00,23.48%
1/19/2019,Google - Generic - Masseuse,25.00,566.00,66.00,2.00, -   ,77.53%
1/19/2019,Google - Generic - In Home - Competitors Reme, -   ,16.00, -   ,2.00, -   ,80.00%
1/19/2019,Google - Generic - Corporate - Competitor, -   ,53.00, -   ,4.00, -   ,18.60%
1/19/2019,Google - Generic - Geo Keywords - Massage,237.00,9013.00,239.00,3.00,6.00,19.77%
1/20/2019,Google - Generic - DSA,153.00,1618.00,38.00,3.00,1.00,10.27%
1/20/2019,Google - Generic - Corporate - Massage,19.00,1419.00,89.00,2.00, -   ,43.95%
1/20/2019,Google - Generic - Competitors,70.00,2831.00,110.00,2.00,2.00,20.44%
1/20/2019,Google - Generic - In Home - Massage Memberships, -   ,3.00, -   ,1.00, -   ,33.33%
1/20/2019,Google - UAC - In Home - Android,115.00,4652.00,19.00,3.00,14.00,<10%
1/20/2019,Google - Generic - Massage Types,91.00,2067.00,150.00,2.00,1.00,33.74%
1/20/2019,Google - Generic - Google Play - App,20.00,90.00,58.00,1.00,1.00,98.90%
1/20/2019,Google - Generic - Massage - Core - National,219.00,3665.00,495.00,2.00,3.00,25.82%
1/20/2019,Google - Generic - In Home - Massage Home Modifier - National,250.00,2766.00,955.00,2.00,14.00,83.21%
1/20/2019,Google - Generic - Masseuse,11.00,546.00,30.00,2.00, -   ,78.79%
1/20/2019,Google - Brand - Extra Tokens,62.00,345.00,116.00,1.00,5.00,37.34%
1/20/2019,Google - Generic - Therapist - US,1.00,12.00,1.00,2.00, -   ,27.91%
1/20/2019,Google - Generic - Therapist - CA, -   ,7.00, -   ,2.00, -   ,70.00%
1/20/2019,Google - Generic - Geo Keywords - Massage,261.00,9196.00,239.00,3.00,8.00,20.16%
1/21/2019,Croud_Google_GDN_In Home_Re-marketing,14.00,4290.00,10.00,1.00, -   , --
1/21/2019,Google - Generic - Competitors,43.00,2545.00,72.00,2.00, -   ,17.24%
1/21/2019,Google - UAC - In Home - Android,134.00,5255.00,20.00,3.00,22.00,<10%
1/21/2019,Google - Brand - Corporate - Brand,2.00,4.00,3.00,2.00, -   ,100.00%
1/21/2019,Google - Generic - Massage Types,98.00,2939.00,154.00,2.00, -   ,33.64%
1/21/2019,Google - Generic - In Home - Massage Home Modifier - National,213.00,2520.00,800.00,2.00,7.00,77.18%
2/12/2019,Google - Generic - Masseuse,2.00,18.00,1.00,1.00, -   ,66.67%
2/12/2019,Google - Generic - In Home - Competitors Reme, -   ,25.00, -   ,1.00, -   ,86.21%
2/12/2019,Google - Brand - Extra Tokens,145.00,906.00,193.00,1.00,14.00,54.02%
2/12/2019,Google - Generic - Geo Keywords - Massage,465.00,16659.00,618.00,2.00,8.00,25.35%
2/13/2019,Google - Generic - DSA,34.00,929.00,35.00,2.00,4.00,<10%
2/13/2019,Google - Generic - Competitors,26.00,660.00,31.00,2.00,1.00,19.45%
2/13/2019,Google - Generic - Massage Types,130.00,4643.00,161.00,2.00,1.00,29.03%
2/13/2019,Google - Generic - In Home - Competitors Reme,1.00,24.00,1.00,2.00, -   ,66.67%
2/13/2019,Croud_Google_Non-Brand_In Home_Couples & Valentines Day,102.00,2380.00,300.00,2.00,1.00,83.49%
2/14/2019,Google - Generic - DSA,41.00,814.00,19.00,3.00, -   ,<10%
2/14/2019,Google - UAC - In Home - Android,175.00,6237.00,31.00,3.00,39.00,<10%
2/14/2019,Google - Brand - Corporate - Brand,2.00,9.00,6.00,1.00, -   ,100.00%
2/14/2019,Google - Generic - Massage Types,109.00,3674.00,124.00,2.00, -   ,27.25%
2/14/2019,Google - Generic - In Home - Competitors Reme, -   ,28.00, -   ,1.00, -   ,84.85%
2/14/2019,Google - Generic - Geo Keywords - Massage,343.00,12882.00,497.00,2.00,11.00,22.63%
2/15/2019,Google - Generic - DSA,38.00,1019.00,20.00,2.00, -   ,<10%
2/15/2019,Google - Generic - In Home - Massage Memberships, -   ,2.00, -   ,2.00, -   ,40.00%
2/15/2019,Google - Generic - Google Play - App,13.00,86.00,31.00,2.00, -   ,100.00%
2/15/2019,Google - Generic - Massage - Core - National,289.00,4619.00,632.00,2.00,6.00,28.54%
2/15/2019,Google - Generic - In Home - Massage Home Modifier - National,320.00,3228.00,1518.00,2.00,9.00,74.22%
2/15/2019,Google - Brand - Extra Tokens,144.00,892.00,236.00,1.00,11.00,60.89%
2/15/2019,Google - Generic - Therapist - US,3.00,20.00,6.00,2.00, -   ,40.00%
2/15/2019,Google - Generic - Therapist - CA, -   ,7.00, -   ,2.00, -   ,77.78%
2/15/2019,Croud_Google_Non-Brand_In Home_Couples & Valentines Day,69.00,1185.00,141.00,2.00, -   ,75.96%
2/16/2019,Google - Brand - Core - SKAG,152.00,657.00,231.00,1.00,15.00,99.70%
2/16/2019,Google - Generic - Corporate - Massage,16.00,1697.00,51.00,2.00, -   ,51.66%
2/16/2019,Google - Generic - In Home - Massage Home Modifier - National,315.00,3324.00,1293.00,1.00,19.00,77.80%
2/16/2019,Google - Generic - Masseuse,1.00,14.00,2.00,2.00, -   ,50.00%
2/16/2019,Google - Generic - In Home - Competitors Reme, -   ,28.00, -   ,1.00, -   ,100.00%
2/16/2019,Google - Generic - Corporate - Competitor, -   ,52.00, -   ,4.00, -   ,15.29%
2/16/2019,Google - Generic - Therapist - US, -   ,22.00, -   ,2.00, -   ,53.66%
2/16/2019,Google - Generic - Geo Keywords - Massage,499.00,16781.00,678.00,2.00,12.00,28.75%
2/17/2019,Google - Generic - Massage - SKAG - National,258.00,8793.00,402.00,2.00,2.00,11.96%
2/17/2019,Google - Brand - Core - SKAG,121.00,599.00,127.00,1.00,19.00,99.50%
2/17/2019,Google - Generic - DSA,81.00,1639.00,56.00,2.00,1.00,10.95%
2/17/2019,Google - Generic - Corporate - Massage,16.00,1725.00,75.00,2.00, -   ,49.86%
2/17/2019,Google - UAC - In Home - Android,193.00,8632.00,32.00,3.00,32.00,<10%
2/17/2019,Google - Generic - In Home - Massage Home Modifier - National,338.00,3773.00,1426.00,1.00,9.00,78.70%
2/17/2019,Google - Brand - Extra Tokens,110.00,1034.00,213.00,1.00,7.00,65.22%
2/17/2019,Google - Generic - Therapist - US, -   ,13.00, -   ,1.00, -   ,37.14%
2/18/2019,Google - Generic - Massage - SKAG - National,346.00,11714.00,491.00,2.00,3.00,14.13%
2/18/2019,Google - Brand - Core - SKAG,161.00,749.00,203.00,1.00,11.00,99.73%
2/18/2019,Google - Generic - DSA,52.00,1108.00,26.00,3.00, -   ,<10%
2/18/2019,Google - Generic - Competitors,15.00,327.00,26.00,2.00, -   ,50.86%
2/18/2019,Google - UAC - In Home - Android,152.00,5771.00,30.00,3.00,22.00,<10%
2/18/2019,Google - Brand - Corporate - Brand, -   ,4.00, -   ,1.00, -   ,100.00%
2/18/2019,Google - Generic - In Home - Massage Home Modifier - National,351.00,4129.00,1691.00,1.00,13.00,76.22%
2/18/2019,Google - Generic - Corporate - Competitor, -   ,38.00, -   ,3.00, -   ,14.13%
2/18/2019,Google - Generic - Therapist - US, -   ,13.00, -   ,2.00, -   ,26.00%
2/19/2019,Google - Generic - Massage - SKAG - National,378.00,13054.00,564.00,2.00,6.00,15.48%
2/19/2019,Google - Generic - Corporate - Massage,34.00,1273.00,322.00,3.00,3.00,40.87%
2/19/2019,Google - Generic - Competitors,7.00,304.00,9.00,2.00, -   ,48.72%
2/19/2019,Google - UAC - In Home - Android,153.00,5701.00,23.00,3.00,23.00,<10%
2/19/2019,Google - Generic - In Home - Massage Home Modifier - National,317.00,3871.00,1480.00,2.00,11.00,77.01%
2/19/2019,Google - Generic - Masseuse, -   ,16.00, -   ,2.00, -   ,47.06%
2/19/2019,Google - Generic - In Home - Competitors Reme,2.00,142.00,5.00,2.00, -   ,45.51%
2/19/2019,Google - Generic - Corporate - Competitor,1.00,45.00,1.00,3.00, -   ,17.37%
2/19/2019,Google - Generic - Therapist - CA, -   ,11.00, -   ,2.00, -   ,61.11%
2/20/2019,Google - Generic - Massage - SKAG - National,373.00,13234.00,595.00,2.00,2.00,15.28%
2/20/2019,Google - Brand - Core - SKAG,346.00,1279.00,329.00,1.00,35.00,99.61%
2/20/2019,Google - Generic - Competitors,3.00,368.00,3.00,2.00, -   ,43.09%
2/20/2019,Google - Generic - In Home - Massage Memberships, -   ,3.00, -   ,2.00, -   ,37.50%
2/20/2019,Google - Brand - Corporate - Brand, -   ,7.00, -   ,1.00, -   ,100.00%
2/20/2019,Google - Generic - Google Play - App,7.00,77.00,14.00,1.00,1.00,100.00%
2/20/2019,Google - Generic - In Home - Massage Home Modifier - National,288.00,3732.00,1308.00,1.00,8.00,81.31%
2/20/2019,Google - Generic - Masseuse,1.00,14.00,0.00,2.00, -   ,87.50%
2/20/2019,Google - Generic - Corporate - Competitor, -   ,38.00, -   ,3.00, -   ,11.88%
2/20/2019,Google - Generic - Therapist - CA, -   ,10.00, -   ,2.00, -   ,50.00%
2/21/2019,Google - Generic - Massage - SKAG - National,346.00,12624.00,621.00,2.00,3.00,14.41%
2/21/2019,Google - Generic - Competitors,5.00,179.00,10.00,2.00, -   ,33.52%
2/21/2019,Google - Generic - Massage - Core - National,204.00,3756.00,448.00,2.00,4.00,29.75%
2/21/2019,Google - Generic - In Home - Massage Home Modifier - National,285.00,3135.00,1367.00,2.00,13.00,71.81%
2/21/2019,Google - Brand - Extra Tokens,138.00,1031.00,247.00,1.00,2.00,59.83%
2/21/2019,Google - Generic - Therapist - US,1.00,20.00,1.00,2.00, -   ,40.00%
2/21/2019,Google - Generic - Geo Keywords - Massage,338.00,15654.00,481.00,2.00,6.00,26.21%
2/22/2019,Google - Generic - DSA,49.00,1333.00,28.00,2.00,1.00,<10%
2/22/2019,Google - Generic - Competitors,18.00,439.00,55.00,2.00, -   ,60.64%
2/22/2019,Google - UAC - In Home - Android,148.00,5185.00,24.00,3.00,27.00,<10%
2/22/2019,Google - Brand - Corporate - Brand,2.00,11.00,8.00,1.00, -   ,91.67%
2/22/2019,Google - Generic - Masseuse, -   ,49.00, -   ,3.00, -   ,43.55%
2/22/2019,Google - Generic - Corporate - Competitor, -   ,69.00, -   ,3.00, -   ,23.96%
2/22/2019,Google - Brand - Extra Tokens,133.00,961.00,203.00,1.00,10.00,58.10%
2/23/2019,Google - Generic - DSA,47.00,1320.00,21.00,2.00, -   ,11.40%
2/23/2019,Google - Generic - Competitors,8.00,293.00,9.00,2.00,2.00,36.62%
2/23/2019,Google - Generic - In Home - Massage Memberships, -   ,2.00, -   ,2.00, -   ,40.00%
2/23/2019,Google - UAC - In Home - Android,134.00,4342.00,21.00,3.00,24.00,<10%
2/23/2019,Google - Generic - Massage Types,42.00,1322.00,42.00,3.00, -   ,18.45%
2/23/2019,Google - Generic - Google Play - App,8.00,82.00,16.00,2.00, -   ,98.80%
2/23/2019,Google - Generic - Masseuse,2.00,12.00,3.00,2.00, -   ,100.00%
2/23/2019,Google - Brand - Extra Tokens,91.00,754.00,164.00,1.00,8.00,59.59%
2/23/2019,Google - Generic - Therapist - US,1.00,18.00,1.00,2.00, -   ,36.73%
2/23/2019,Google - Generic - Geo Keywords - Massage,428.00,15685.00,596.00,2.00,7.00,26.85%
2/24/2019,Google - Generic - Massage - SKAG - National,308.00,9519.00,540.00,2.00,2.00,12.10%
2/24/2019,Google - Generic - Competitors,14.00,305.00,18.00,2.00,2.00,30.32%
2/24/2019,Google - Generic - In Home - Massage Memberships, -   ,2.00, -   ,2.00, -   ,33.33%
2/24/2019,Google - Generic - Google Play - App,14.00,103.00,52.00,1.00, -   ,98.10%
2/24/2019,Google - Generic - Massage - Core - National,239.00,3756.00,510.00,2.00,6.00,28.57%
2/24/2019,Google - Generic - In Home - Massage Home Modifier - National,352.00,3322.00,1637.00,1.00,12.00,79.43%
2/24/2019,Google - Generic - Corporate - Competitor, -   ,63.00, -   ,3.00, -   ,18.10%
2/24/2019,Google - Generic - Geo Keywords - Massage,414.00,14622.00,544.00,2.00,7.00,27.13%
2/25/2019,Google - Generic - Massage - SKAG - National,356.00,12559.00,554.00,2.00,1.00,14.47%
2/25/2019,Google - UAC - In Home - Android,163.00,6134.00,27.00,3.00,23.00,<10%
2/25/2019,Google - Brand - Corporate - Brand,1.00,6.00,5.00,1.00, -   ,85.71%
2/25/2019,Google - Generic - Massage Types,72.00,2390.00,90.00,2.00, -   ,27.62%
2/25/2019,Google - Generic - Google Play - App,12.00,87.00,40.00,1.00,3.00,100.00%
2/25/2019,Google - Generic - In Home - Massage Home Modifier - National,280.00,3459.00,1402.00,2.00,8.00,72.72%
2/25/2019,Google - Generic - Masseuse,1.00,19.00,1.00,2.00, -   ,86.36%
2/25/2019,Google - Generic - In Home - Competitors Reme, -   ,25.00, -   ,2.00, -   ,80.65%
2/25/2019,Google - Generic - Therapist - US,3.00,19.00,6.00,2.00, -   ,34.55%
2/26/2019,Google - Generic - Competitors,9.00,295.00,10.00,2.00, -   ,46.97%
2/26/2019,Google - Generic - In Home - Massage Memberships, -   ,6.00, -   ,3.00, -   ,40.00%
2/26/2019,Google - Generic - Massage Types,55.00,1659.00,59.00,2.00, -   ,21.63%
2/26/2019,Google - Generic - Massage - Core - National,155.00,2896.00,415.00,2.00,3.00,27.03%
2/26/2019,Google - Generic - Masseuse,1.00,18.00,2.00,2.00, -   ,100.00%
2/26/2019,Google - Generic - In Home - Competitors Reme, -   ,19.00, -   ,2.00, -   ,65.52%
2/26/2019,Google - Generic - Corporate - Competitor,1.00,54.00,1.00,3.00, -   ,19.57%
2/26/2019,Google - Generic - Therapist - US,1.00,16.00,2.00,2.00, -   ,34.04%
2/26/2019,Google - Generic - Therapist - CA, -   ,14.00, -   ,2.00, -   ,70.00%
2/26/2019,Google - Generic - Geo Keywords - Massage,383.00,15790.00,521.00,2.00,8.00,25.82%
2/27/2019,Google - Generic - DSA,45.00,1395.00,36.00,3.00, -   ,<10%
2/27/2019,Google - UAC - In Home - Android,127.00,5847.00,20.00,3.00,27.00,<10%
2/27/2019,Google - Generic - In Home - Massage Home Modifier - National,267.00,3091.00,1409.00,2.00,9.00,69.62%
2/28/2019,Google - Generic - Massage - SKAG - National,270.00,9934.00,533.00,2.00,2.00,18.05%
2/28/2019,Google - Brand - Core - SKAG,140.00,812.00,185.00,1.00,12.00,99.02%
2/28/2019,Google - Generic - Competitors,12.00,251.00,12.00,2.00, -   ,39.84%
2/28/2019,Google - UAC - In Home - Android,121.00,4922.00,25.00,3.00,21.00,<10%
2/28/2019,Google - Generic - In Home - Massage Home Modifier - National,296.00,3514.00,1442.00,2.00,6.00,75.13%
2/28/2019,Google - Generic - Masseuse,3.00,19.00,3.00,2.00, -   ,100.00%
2/28/2019,Google - Generic - Corporate - Competitor, -   ,51.00, -   ,3.00, -   ,18.48%
2/28/2019,Google - Generic - Therapist - CA, -   ,11.00, -   ,3.00, -   ,57.89%
2/28/2019,Google - Generic - Geo Keywords - Massage,411.00,15564.00,549.00,2.00,7.00,26.44%
3/1/2019,Google - Brand - Core - SKAG,196.00,770.00,321.00,1.00,21.00,99.10%
3/1/2019,Google - Generic - Competitors,10.00,427.00,15.00,2.00, -   ,45.82%
3/1/2019,Google - Generic - In Home - Massage Memberships,1.00,2.00,1.00,2.00, -   ,28.57%
3/1/2019,Google - UAC - In Home - Android,136.00,4490.00,25.00,3.00,30.00,<10%
3/1/2019,Google - Generic - Massage Types,64.00,2101.00,83.00,2.00, -   ,26.91%
3/1/2019,Google - Generic - In Home - Massage Home Modifier - National,261.00,2923.00,1202.00,2.00,6.00,71.45%
3/1/2019,Google - Generic - In Home - Competitors Reme, -   ,12.00, -   ,2.00, -   ,57.14%
3/1/2019,Google - Generic - Therapist - US,2.00,16.00,3.00,2.00, -   ,41.03%
3/1/2019,Google - Generic - Geo Keywords - Massage,392.00,16434.00,552.00,2.00,7.00,27.86%
3/2/2019,Google - Generic - Massage - SKAG - National,289.00,8573.00,511.00,2.00,6.00,14.52%
3/2/2019,Google - Generic - DSA,62.00,1418.00,59.00,2.00, -   ,10.92%
3/2/2019,Google - Generic - Corporate - Massage,18.00,933.00,49.00,2.00, -   ,40.55%
3/2/2019,Google - Generic - Competitors,13.00,477.00,13.00,2.00,1.00,46.18%
3/2/2019,Google - Generic - Massage Types,53.00,1693.00,58.00,2.00,1.00,22.54%
3/2/2019,Google - Generic - Google Play - App,8.00,98.00,18.00,1.00,1.00,100.00%
3/2/2019,Google - Generic - Massage - Core - National,226.00,4142.00,522.00,2.00,7.00,25.89%
3/2/2019,Google - Generic - In Home - Massage Home Modifier - National,313.00,3092.00,1673.00,2.00,19.00,76.06%
3/2/2019,Google - Generic - In Home - Competitors Reme, -   ,22.00, -   ,2.00, -   ,91.67%
3/2/2019,Google - Generic - Corporate - Competitor, -   ,120.00, -   ,3.00, -   ,22.06%
3/2/2019,Google - Brand - Extra Tokens,96.00,581.00,189.00,1.00,12.00,51.74%
3/2/2019,Google - Generic - Therapist - US,4.00,17.00,5.00,2.00, -   ,38.64%
3/2/2019,Google - Generic - Therapist - CA,1.00,8.00,1.00,2.00, -   ,72.73%
3/2/2019,Google - Generic - Geo Keywords - Massage,531.00,17713.00,707.00,2.00,8.00,30.16%
3/3/2019,Google - Generic - Massage - SKAG - National,295.00,9237.00,562.00,2.00,4.00,14.80%
3/3/2019,Google - Brand - Core - SKAG,161.00,651.00,154.00,1.00,27.00,99.39%
3/3/2019,Google - Generic - Massage Types,60.00,2358.00,84.00,2.00, -   ,30.15%
3/3/2019,Google - Generic - Google Play - App,11.00,103.00,32.00,1.00,4.00,100.00%
3/3/2019,Google - Generic - Massage - Core - National,234.00,4209.00,645.00,2.00,6.00,27.46%
3/3/2019,Google - Generic - Corporate - Competitor, -   ,106.00, -   ,3.00, -   ,19.17%
3/3/2019,Google - Generic - Therapist - US,1.00,18.00,2.00,2.00, -   ,39.13%
3/4/2019,Google - Generic - Massage - SKAG - National,84.00,2914.00,113.00,2.00, -   ,<10%
3/4/2019,Google - Generic - Corporate - Massage,32.00,1244.00,216.00,3.00,4.00,41.58%
3/4/2019,Google - Generic - Competitors,6.00,290.00,5.00,2.00, -   ,31.28%
3/4/2019,Google - Generic - Google Play - App,10.00,60.00,15.00,1.00,1.00,98.36%
3/4/2019,Google - Generic - Corporate - Competitor, -   ,92.00, -   ,3.00, -   ,25.14%
3/4/2019,Google - Brand - Extra Tokens,119.00,839.00,212.00,1.00,6.00,44.70%
3/4/2019,Google - Generic - Therapist - US,2.00,11.00,3.00,2.00, -   ,27.50%
3/4/2019,Google - Generic - Geo Keywords - Massage,435.00,18437.00,585.00,2.00,8.00,30.02%
3/5/2019,Google - Generic - Massage - SKAG - National,47.00,1423.00,43.00,3.00, -   ,<10%
3/5/2019,Google - Generic - Corporate - Massage,26.00,1276.00,163.00,2.00,3.00,41.04%
3/5/2019,Google - Generic - In Home - Massage Memberships, -   , -   , -   , -   , -   ,<10%
3/5/2019,Google - Brand - Corporate - Brand,1.00,5.00,3.00,1.00, -   ,100.00%
3/5/2019,Google - Generic - Google Play - App,9.00,78.00,27.00,1.00, -   ,100.00%
3/5/2019,Google - Generic - Massage - Core - National,184.00,3607.00,426.00,3.00,4.00,26.92%
3/5/2019,Google - Generic - Masseuse,4.00,11.00,5.00,1.00, -   ,100.00%
3/5/2019,Google - Generic - Corporate - Competitor, -   ,58.00, -   ,3.00, -   ,21.17%
3/5/2019,Google - Generic - Therapist - US, -   ,22.00, -   ,2.00, -   ,44.00%
3/5/2019,Google - Generic - Therapist - CA, -   ,25.00, -   ,2.00, -   ,80.65%
3/5/2019,Google - Generic - Geo Keywords - Massage,426.00,17405.00,562.00,2.00,5.00,28.94%
3/6/2019,Google - Brand - Core - SKAG,179.00,792.00,199.00,1.00,19.00,97.42%
3/6/2019,Google - Generic - In Home - Massage Memberships, -   ,3.00, -   ,2.00, -   ,27.27%
3/6/2019,Google - Brand - Corporate - Brand,1.00,12.00,1.00,1.00, -   ,100.00%
3/6/2019,Google - Generic - Masseuse,2.00,16.00,2.00,2.00, -   ,84.21%
3/6/2019,Google - Generic - Corporate - Competitor,1.00,71.00,4.00,3.00, -   ,21.13%
3/6/2019,Google - Generic - Therapist - CA, -   ,19.00, -   ,2.00, -   ,70.37%
