,# ----------------------------------------,,,,,,,,
,# www.zeel.com,,,,,,,,
,# New Custom Report,,,,,,,,
,# 20190726-20190824,,,,,,,,
,# ----------------------------------------,,,,,,,,
,,,,,,,,,
Index,Age,Affinity Category (reach),Gender,Region,Device Category,Sessions,Avg. Session Duration,Pages / Session,All 5 Flow Conversions
10009,45-54,Media & Entertainment/TV Lovers/TV Comedy Fans,male,California,mobile,27,0:03:22,4.07,2
10010,45-54,News & Politics/Avid News Readers,female,Arizona,mobile,27,0:02:27,4.85,0
10011,45-54,News & Politics/Avid News Readers/Avid Business News Readers,male,Illinois,desktop,27,0:01:38,3.04,0
10012,45-54,News & Politics/Avid News Readers/Avid Political News Readers,female,Florida,mobile,27,0:00:52,3.11,1
10013,45-54,News & Politics/Avid News Readers/Avid Political News Readers,male,Virginia,mobile,27,0:00:54,3.63,0
10014,45-54,News & Politics/Avid News Readers/Entertainment News Enthusiasts,male,Connecticut,mobile,27,0:06:41,8.07,2
10015,45-54,News & Politics/Avid News Readers/Entertainment News Enthusiasts,male,New Jersey,desktop,27,0:01:50,3.85,1
10016,45-54,Shoppers/Bargain Hunters,female,Maryland,desktop,27,0:04:53,5.59,1
10017,45-54,Shoppers/Bargain Hunters,male,Florida,desktop,27,0:01:27,4.19,0
10018,45-54,Shoppers/Luxury Shoppers,male,Washington,desktop,27,0:03:08,4.56,2
10019,45-54,Shoppers/Shopaholics,female,Massachusetts,mobile,27,0:01:35,3.15,0
10020,45-54,Shoppers/Shopaholics,female,Pennsylvania,mobile,27,0:00:42,2.04,0
10021,45-54,Shoppers/Shoppers by Store Type/Department Store Shoppers,female,Colorado,mobile,27,0:01:09,2.37,0
10022,45-54,Shoppers/Shoppers by Store Type/Department Store Shoppers,female,Virginia,mobile,27,0:00:41,3.04,0
10023,45-54,Shoppers/Value Shoppers,female,District of Columbia,mobile,27,0:02:08,2.78,0
10024,45-54,Sports & Fitness/Health & Fitness Buffs,female,Illinois,mobile,27,0:01:13,3.11,0
10025,45-54,Sports & Fitness/Health & Fitness Buffs,male,Nevada,mobile,27,0:01:00,4.19,0
10026,45-54,Sports & Fitness/Health & Fitness Buffs,male,Washington,desktop,27,0:04:31,5.33,1
10027,45-54,Sports & Fitness/Sports Fans,female,Florida,desktop,27,0:00:57,2.81,0
10028,45-54,Sports & Fitness/Sports Fans,male,Michigan,mobile,27,0:00:45,3.74,0
10029,45-54,Sports & Fitness/Sports Fans/American Football Fans,male,Illinois,desktop,27,0:01:10,3.96,0
10030,45-54,Sports & Fitness/Sports Fans/Baseball Fans,male,Florida,desktop,27,0:01:19,2.67,0
10031,45-54,Sports & Fitness/Sports Fans/Baseball Fans,male,Pennsylvania,mobile,27,0:00:49,3.81,0
10032,45-54,Sports & Fitness/Sports Fans/Basketball Fans,male,Pennsylvania,mobile,27,0:00:35,3.7,0
10033,45-54,Sports & Fitness/Sports Fans/Basketball Fans,male,Texas,desktop,27,0:01:57,3.56,3
10034,45-54,Sports & Fitness/Sports Fans/Soccer Fans,female,California,mobile,27,0:02:01,3.59,1
10035,45-54,Sports & Fitness/Sports Fans/Soccer Fans,female,New York,mobile,27,0:02:12,2.33,1
10036,45-54,Technology/Technophiles,female,Arizona,mobile,27,0:02:07,4.19,1
10037,45-54,Technology/Technophiles,female,Michigan,mobile,27,0:00:36,2.74,0
10038,45-54,Technology/Technophiles,male,Arizona,desktop,27,0:00:41,2.59,0
10039,45-54,Technology/Technophiles,male,Massachusetts,mobile,27,0:00:37,2.07,0
10040,45-54,Travel/Business Travelers,male,Nevada,mobile,27,0:02:26,3.07,1
10041,45-54,Travel/Travel Buffs,female,Arizona,desktop,27,0:03:12,5.26,0
10042,45-54,Travel/Travel Buffs,female,Massachusetts,desktop,27,0:03:31,5.11,3
10043,45-54,Travel/Travel Buffs,female,Michigan,mobile,27,0:00:38,2.85,0
10044,45-54,Travel/Travel Buffs,female,Pennsylvania,mobile,27,0:00:53,2.52,0
10045,45-54,Travel/Travel Buffs,male,Connecticut,mobile,27,0:04:14,7.26,1
10046,45-54,Travel/Travel Buffs,male,Pennsylvania,desktop,27,0:00:37,2.93,0
10047,45-54,Travel/Travel Buffs/Beachbound Travelers,female,Florida,desktop,27,0:03:13,5.3,2
10048,45-54,Travel/Travel Buffs/Beachbound Travelers,female,Illinois,mobile,27,0:01:39,3.56,0
10049,45-54,Travel/Travel Buffs/Beachbound Travelers,female,New Jersey,desktop,27,0:04:41,6.63,2
10050,45-54,Travel/Travel Buffs/Beachbound Travelers,male,New Jersey,mobile,27,0:00:56,2.96,0
10051,45-54,Travel/Travel Buffs/Family Vacationers,female,New York,mobile,27,0:01:11,3.93,0
10052,45-54,Vehicles & Transportation/Auto Enthusiasts,male,North Carolina,desktop,27,0:02:00,4.15,0
10053,55-64,Beauty & Wellness/Frequently Visits Salons,female,Pennsylvania,mobile,27,0:01:04,2.33,0
10054,55-64,Beauty & Wellness/Frequently Visits Salons,male,Colorado,desktop,27,0:03:17,4.67,3
10055,55-64,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,male,California,tablet,27,0:02:52,3.67,0
10056,55-64,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,male,Colorado,mobile,27,0:01:09,3.04,1
10057,55-64,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,male,New York,desktop,27,0:01:13,2.44,1
10058,55-64,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,male,Texas,desktop,27,0:04:04,3.33,1
10059,55-64,Home & Garden/Do-It-Yourselfers,female,California,mobile,27,0:01:59,2.81,0
10060,55-64,Lifestyles & Hobbies/Business Professionals,male,Pennsylvania,mobile,27,0:00:43,2.11,0
10061,55-64,Lifestyles & Hobbies/Fashionistas,male,New York,mobile,27,0:01:00,3.67,1
10062,55-64,Lifestyles & Hobbies/Frequently Attends Live Events,male,New Jersey,mobile,27,0:01:46,3.48,1
10063,55-64,Lifestyles & Hobbies/Green Living Enthusiasts,female,England,mobile,27,0:01:38,1.33,0
10064,55-64,Lifestyles & Hobbies/Outdoor Enthusiasts,male,Illinois,desktop,27,0:02:35,3.63,1
10065,55-64,Lifestyles & Hobbies/Outdoor Enthusiasts,male,Ohio,mobile,27,0:02:33,4.26,2
10066,55-64,Lifestyles & Hobbies/Outdoor Enthusiasts,male,Virginia,mobile,27,0:02:32,4.48,0
10067,55-64,Lifestyles & Hobbies/Pet Lovers,male,North Carolina,mobile,27,0:01:05,2.19,0
10068,55-64,Lifestyles & Hobbies/Pet Lovers,male,Pennsylvania,mobile,27,0:01:55,2.63,0
10069,55-64,Media & Entertainment/Book Lovers,female,Arizona,mobile,27,0:01:45,3.78,1
10070,55-64,Media & Entertainment/Book Lovers,female,Colorado,mobile,27,0:00:31,1.33,0
10071,55-64,Media & Entertainment/Comics & Animation Fans,male,New York,desktop,27,0:03:13,5.63,1
10072,55-64,Media & Entertainment/Music Lovers/Pop Music Fans,male,Texas,mobile,27,0:01:37,1.85,0
10073,55-64,Media & Entertainment/Music Lovers/Rock Music Fans,male,Texas,mobile,27,0:00:25,1.81,0
10074,55-64,Media & Entertainment/TV Lovers,female,Florida,desktop,27,0:01:06,3.7,0
10075,55-64,Media & Entertainment/TV Lovers,male,Illinois,desktop,27,0:00:59,2.37,0
10076,55-64,"Media & Entertainment/TV Lovers/Game, Reality & Talk Show Fans",male,California,mobile,27,0:00:38,2.04,0
10077,55-64,News & Politics/Avid News Readers,male,Minnesota,mobile,27,0:00:02,1.11,0
10078,55-64,News & Politics/Avid News Readers/Avid Business News Readers,female,Florida,mobile,27,0:00:48,2.96,0
10079,55-64,News & Politics/Avid News Readers/Avid Business News Readers,male,Colorado,mobile,27,0:00:55,2.93,1
10080,55-64,News & Politics/Avid News Readers/Avid Local News Readers,female,Texas,mobile,27,0:01:48,3,0
10081,55-64,News & Politics/Avid News Readers/Avid Local News Readers,male,Illinois,mobile,27,0:01:12,3.81,0
10082,55-64,News & Politics/Avid News Readers/Avid Local News Readers,male,Texas,desktop,27,0:01:37,3.15,0
10083,55-64,News & Politics/Avid News Readers/Entertainment News Enthusiasts,female,Texas,desktop,27,0:01:14,3.78,0
10084,55-64,News & Politics/Avid News Readers/Entertainment News Enthusiasts,male,Colorado,desktop,27,0:03:14,5.15,2
10085,55-64,News & Politics/Avid News Readers/Entertainment News Enthusiasts,male,Virginia,desktop,27,0:02:33,6.59,3
10086,55-64,Shoppers/Bargain Hunters,female,Virginia,mobile,27,0:00:39,2.78,0
10087,55-64,Shoppers/Bargain Hunters,male,Florida,mobile,27,0:00:49,1.96,0
10088,55-64,Shoppers/Luxury Shoppers,male,California,tablet,27,0:03:15,2.93,1
10089,55-64,Shoppers/Shopaholics,male,New York,mobile,27,0:00:37,3.3,0
10090,55-64,Shoppers/Value Shoppers,female,Maryland,mobile,27,0:01:23,3.48,0
10091,55-64,Sports & Fitness/Sports Fans/American Football Fans,male,Virginia,mobile,27,0:00:57,3.7,2
10092,55-64,Sports & Fitness/Sports Fans/Baseball Fans,male,New Jersey,mobile,27,0:01:41,3.52,1
10093,55-64,Sports & Fitness/Sports Fans/Golf Enthusiasts,male,California,mobile,27,0:00:45,1.33,0
10094,55-64,Technology/Technophiles,male,California,tablet,27,0:03:06,2.81,1
10095,55-64,Travel/Travel Buffs/Luxury Travelers,female,Texas,mobile,27,0:02:41,4.41,0
10096,55-64,Vehicles & Transportation/Auto Enthusiasts,male,Maryland,desktop,27,0:04:48,4.3,5
10097,55-64,Vehicles & Transportation/Auto Enthusiasts,male,Pennsylvania,desktop,27,0:03:34,4.19,1
10098,55-64,Vehicles & Transportation/Auto Enthusiasts,male,Washington,desktop,27,0:02:42,5.48,3
10099,55-64,Vehicles & Transportation/Auto Enthusiasts/Performance & Luxury Vehicle Enthusiasts,male,Florida,desktop,27,0:03:15,2.85,1
10100,55-64,Vehicles & Transportation/Auto Enthusiasts/Performance & Luxury Vehicle Enthusiasts,male,New Jersey,mobile,27,0:00:52,3.04,0
10101,65+,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,female,England,mobile,27,0:01:11,1.37,0
10102,65+,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,female,Florida,desktop,27,0:02:22,3.22,0
10103,65+,Lifestyles & Hobbies/Green Living Enthusiasts,female,New Jersey,mobile,27,0:00:56,2.11,0
10104,65+,Lifestyles & Hobbies/Green Living Enthusiasts,male,Florida,mobile,27,0:01:28,3.07,0
10105,65+,Lifestyles & Hobbies/Green Living Enthusiasts,male,Texas,mobile,27,0:01:06,2.15,0
10106,65+,Lifestyles & Hobbies/Outdoor Enthusiasts,male,Georgia,mobile,27,0:03:01,3.52,2
10107,65+,Lifestyles & Hobbies/Outdoor Enthusiasts,male,North Carolina,mobile,27,0:00:46,2.07,0
10108,65+,Media & Entertainment/Comics & Animation Fans,male,New York,desktop,27,0:04:29,5.52,0
10109,65+,Media & Entertainment/Movie Lovers,female,California,mobile,27,0:03:28,3.63,0
10110,65+,Media & Entertainment/TV Lovers,female,California,mobile,27,0:03:45,3.78,0
10111,65+,"Media & Entertainment/TV Lovers/Game, Reality & Talk Show Fans",male,Texas,desktop,27,0:00:49,2.11,0
10112,65+,News & Politics/Avid News Readers/Avid Local News Readers,male,Texas,mobile,27,0:02:53,6.11,3
10113,65+,Shoppers/Bargain Hunters,female,California,mobile,27,0:01:03,2.63,1
10114,65+,Sports & Fitness/Sports Fans,male,Colorado,desktop,27,0:01:54,3.78,3
10115,65+,Sports & Fitness/Sports Fans/Basketball Fans,male,California,mobile,27,0:01:10,3,0
10116,65+,Sports & Fitness/Sports Fans/Golf Enthusiasts,male,Texas,mobile,27,0:03:18,6.15,3
10117,65+,Vehicles & Transportation/Auto Enthusiasts,male,New Jersey,desktop,27,0:02:31,3.52,2
10118,18-24,Beauty & Wellness/Beauty Mavens,female,New Jersey,desktop,26,0:01:28,3.31,0
10119,18-24,Beauty & Wellness/Frequently Visits Salons,male,New York,mobile,26,0:01:57,3,1
10120,18-24,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,male,Illinois,desktop,26,0:01:59,5.12,0
10121,18-24,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,female,California,mobile,26,0:00:43,2.88,0
10122,18-24,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,female,Colorado,desktop,26,0:04:00,6.73,0
10123,18-24,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,female,Florida,desktop,26,0:03:42,5.15,2
10124,18-24,Lifestyles & Hobbies/Art & Theater Aficionados,female,New Jersey,desktop,26,0:01:16,2.85,0
10125,18-24,Lifestyles & Hobbies/Art & Theater Aficionados,male,New York,mobile,26,0:02:32,3.77,1
10126,18-24,Lifestyles & Hobbies/Business Professionals,female,Illinois,desktop,26,0:05:46,6,0
10127,18-24,Lifestyles & Hobbies/Family-Focused,female,New York,mobile,26,0:00:42,2.81,0
10128,18-24,Lifestyles & Hobbies/Outdoor Enthusiasts,female,Illinois,desktop,26,0:03:09,6.42,0
10129,18-24,Lifestyles & Hobbies/Shutterbugs,female,New York,mobile,26,0:00:13,1.62,0
10130,18-24,Media & Entertainment/Comics & Animation Fans,female,Florida,desktop,26,0:07:05,4.19,0
10131,18-24,Media & Entertainment/Movie Lovers,male,Florida,mobile,26,0:01:58,3.58,0
10132,18-24,Media & Entertainment/Music Lovers/Rap & Hip Hop Fans,male,Florida,desktop,26,0:04:04,6.23,1
10133,18-24,News & Politics/Avid News Readers,male,California,mobile,26,0:01:33,5.62,1
10134,18-24,Shoppers/Shoppers by Store Type/Department Store Shoppers,male,Florida,desktop,26,0:03:46,5.73,1
10135,18-24,Sports & Fitness/Health & Fitness Buffs,female,Pennsylvania,desktop,26,0:01:14,5.58,0
10136,18-24,Technology/Mobile Enthusiasts,female,California,mobile,26,0:00:13,1.69,0
10137,18-24,Technology/Social Media Enthusiasts,female,Texas,mobile,26,0:04:08,4.08,0
10138,25-34,Banking & Finance/Avid Investors,female,Massachusetts,mobile,26,0:01:35,4.42,1
10139,25-34,Banking & Finance/Avid Investors,male,Metro Manila,mobile,26,0:00:04,1.08,0
10140,25-34,Beauty & Wellness/Frequently Visits Salons,male,Ontario,desktop,26,0:00:18,2.15,1
10141,25-34,Beauty & Wellness/Frequently Visits Salons,male,Karnataka,mobile,26,0:01:28,1.5,0
10142,25-34,Beauty & Wellness/Frequently Visits Salons,male,Ohio,desktop,26,0:00:50,3.73,0
10143,25-34,Food & Dining/Coffee Shop Regulars,female,Tennessee,mobile,26,0:00:59,4.27,1
10144,25-34,Food & Dining/Coffee Shop Regulars,male,Georgia,desktop,26,0:00:18,2.35,0
10145,25-34,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,male,Pennsylvania,desktop,26,0:04:44,6.15,2
10146,25-34,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,male,Colorado,mobile,26,0:01:49,3.77,2
10147,25-34,Food & Dining/Fast Food Cravers,male,Maharashtra,mobile,26,0:00:28,1.62,0
10148,25-34,Food & Dining/Foodies,female,Delhi,mobile,26,0:01:23,2.15,0
10149,25-34,Food & Dining/Foodies,male,Michigan,mobile,26,0:00:31,2.46,0
10150,25-34,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,female,Florida,mobile,26,0:02:09,5.23,0
10151,25-34,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,female,Illinois,mobile,26,0:02:21,2.19,0
10152,25-34,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,male,(not set),mobile,26,0:00:05,1.19,0
10153,25-34,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,male,Ontario,desktop,26,0:00:13,1.96,1
10154,25-34,Home & Garden/Do-It-Yourselfers,male,District of Columbia,desktop,26,0:01:33,5.12,0
10155,25-34,Home & Garden/Home Decor Enthusiasts,female,England,desktop,26,0:05:32,3.65,0
10156,25-34,Home & Garden/Home Decor Enthusiasts,male,Florida,desktop,26,0:01:12,3.12,1
10157,25-34,Lifestyles & Hobbies/Business Professionals,male,(not set),mobile,26,0:00:27,1.81,0
10158,25-34,Lifestyles & Hobbies/Family-Focused,female,Oregon,desktop,26,0:03:54,3.23,0
10159,25-34,Lifestyles & Hobbies/Family-Focused,male,Illinois,mobile,26,0:02:42,3.58,1
10160,25-34,Lifestyles & Hobbies/Fashionistas,male,Maharashtra,mobile,26,0:00:08,1.27,0
10161,25-34,Lifestyles & Hobbies/Frequently Attends Live Events,female,Tennessee,desktop,26,0:02:16,5.19,2
10162,25-34,Lifestyles & Hobbies/Frequently Attends Live Events,male,Missouri,mobile,26,0:01:31,3.5,0
10163,25-34,Lifestyles & Hobbies/Green Living Enthusiasts,male,Metro Manila,mobile,26,<00:00:01,1.04,0
10164,25-34,Lifestyles & Hobbies/Nightlife Enthusiasts,female,Georgia,mobile,26,0:03:23,6.85,1
10165,25-34,Lifestyles & Hobbies/Nightlife Enthusiasts,male,Ontario,desktop,26,0:00:13,2,1
10166,25-34,Lifestyles & Hobbies/Nightlife Enthusiasts,male,Arizona,desktop,26,0:02:09,6.23,0
10167,25-34,Lifestyles & Hobbies/Nightlife Enthusiasts,male,Arizona,mobile,26,0:02:33,5.08,1
10168,25-34,Lifestyles & Hobbies/Outdoor Enthusiasts,female,Connecticut,desktop,26,0:03:58,2.54,2
10169,25-34,Lifestyles & Hobbies/Outdoor Enthusiasts,female,Georgia,desktop,26,0:01:21,3,0
10170,25-34,Lifestyles & Hobbies/Shutterbugs,female,Washington,desktop,26,0:01:44,4.5,1
10171,25-34,Lifestyles & Hobbies/Thrill Seekers,male,Massachusetts,mobile,26,0:03:28,4.42,1
10172,25-34,Lifestyles & Hobbies/Thrill Seekers,male,Washington,mobile,26,0:01:37,3.15,0
10173,25-34,Media & Entertainment/Book Lovers,female,(not set),desktop,26,0:00:17,1.5,0
10174,25-34,Media & Entertainment/Book Lovers,female,Tennessee,mobile,26,0:00:28,2.85,1
10175,25-34,Media & Entertainment/Comics & Animation Fans,male,District of Columbia,desktop,26,0:02:50,6.42,1
10176,25-34,Media & Entertainment/Comics & Animation Fans,male,New Jersey,desktop,26,0:01:20,2.54,0
10177,25-34,Media & Entertainment/Comics & Animation Fans,male,Virginia,mobile,26,0:01:23,2.62,0
10178,25-34,Media & Entertainment/Gamers,female,Pennsylvania,mobile,26,0:07:46,5.81,0
10179,25-34,Media & Entertainment/Gamers,male,District of Columbia,desktop,26,0:01:57,5.88,1
10180,25-34,Media & Entertainment/Gamers,male,Massachusetts,mobile,26,0:01:29,2.85,0
10181,25-34,Media & Entertainment/Gamers,male,Minnesota,desktop,26,0:02:32,5.5,0
10182,25-34,Media & Entertainment/Gamers/Casual & Social Gamers,male,Illinois,mobile,26,0:03:56,4.96,1
10183,25-34,Media & Entertainment/Light TV Viewers,female,Ontario,mobile,26,0:00:31,1.19,0
10184,25-34,Media & Entertainment/Light TV Viewers,female,England,desktop,26,0:05:41,3.85,0
10185,25-34,Media & Entertainment/Light TV Viewers,male,District of Columbia,desktop,26,0:01:30,5.12,1
10186,25-34,Media & Entertainment/Light TV Viewers,male,Minnesota,desktop,26,0:02:34,6.12,1
10187,25-34,Media & Entertainment/Movie Lovers,female,Nevada,desktop,26,0:03:21,5.04,1
10188,25-34,Media & Entertainment/Movie Lovers/Action & Adventure Movie Fans,female,Texas,desktop,26,0:02:52,4.54,1
10189,25-34,Media & Entertainment/Music Lovers,female,Virginia,desktop,26,0:03:08,5.88,2
10190,25-34,Media & Entertainment/Music Lovers,male,(not set),mobile,26,0:00:44,1.31,0
10191,25-34,Media & Entertainment/Music Lovers/Country Music Fans,female,Illinois,desktop,26,0:01:41,6.35,0
10192,25-34,Media & Entertainment/Music Lovers/Pop Music Fans,female,Georgia,desktop,26,0:01:01,4.46,0
10193,25-34,Media & Entertainment/Music Lovers/Rap & Hip Hop Fans,female,Washington,mobile,26,0:06:08,8.46,2
10194,25-34,Media & Entertainment/TV Lovers/TV Comedy Fans,male,New York,desktop,26,0:01:06,3.85,0
10195,25-34,Media & Entertainment/TV Lovers/TV Drama Fans,female,Missouri,mobile,26,0:02:19,3.38,0
10196,25-34,Media & Entertainment/TV Lovers/TV Drama Fans,female,New Jersey,mobile,26,0:04:06,4.15,2
10197,25-34,News & Politics/Avid News Readers,male,North Carolina,desktop,26,0:01:21,5.15,2
10198,25-34,News & Politics/Avid News Readers/Entertainment News Enthusiasts,female,District of Columbia,mobile,26,0:01:38,3.92,1
10199,25-34,Shoppers/Bargain Hunters,female,Ontario,mobile,26,0:00:27,1.65,0
10200,25-34,Shoppers/Luxury Shoppers,male,(not set),mobile,26,0:01:05,1.88,0
10201,25-34,Shoppers/Luxury Shoppers,male,Minnesota,mobile,26,0:01:20,2.96,0
10202,25-34,Shoppers/Shoppers by Store Type/Convenience Store Shoppers,female,Colorado,mobile,26,0:02:55,5.58,0
10203,25-34,Shoppers/Shoppers by Store Type/Department Store Shoppers,female,Missouri,mobile,26,0:01:39,3.88,1
10204,25-34,Shoppers/Shoppers by Store Type/Department Store Shoppers,male,North Carolina,desktop,26,0:02:36,7.46,4
10205,25-34,Shoppers/Shoppers by Store Type/Department Store Shoppers,male,Washington,desktop,26,0:02:01,4.65,3
10206,25-34,Shoppers/Value Shoppers,male,Ohio,desktop,26,0:03:27,3.42,0
10207,25-34,Sports & Fitness/Sports Fans,female,Arizona,mobile,26,0:01:13,2.69,0
10208,25-34,Sports & Fitness/Sports Fans,female,District of Columbia,mobile,26,0:03:19,5.19,3
10209,25-34,Sports & Fitness/Sports Fans,male,Ohio,desktop,26,0:04:01,4.42,0
10210,25-34,Sports & Fitness/Sports Fans/Basketball Fans,male,Massachusetts,desktop,26,0:00:32,3.12,0
10211,25-34,Sports & Fitness/Sports Fans/Basketball Fans,male,Ohio,mobile,26,0:01:08,3.5,2
10212,25-34,Sports & Fitness/Sports Fans/Swimming Enthusiasts,male,California,desktop,26,0:01:16,5.5,0
10213,25-34,Technology/Mobile Enthusiasts,female,Massachusetts,mobile,26,0:01:32,3.65,1
10214,25-34,Technology/Mobile Enthusiasts,female,Michigan,mobile,26,0:01:00,4.35,1
10215,25-34,Technology/Mobile Enthusiasts,male,(not set),mobile,26,0:00:45,1.35,0
10216,25-34,Technology/Social Media Enthusiasts,male,Florida,desktop,26,0:01:10,2.77,1
10217,25-34,Technology/Technophiles,female,Ontario,mobile,26,0:00:20,1.5,0
10218,25-34,Technology/Technophiles,female,Metro Manila,mobile,26,0:00:24,2,0
10219,25-34,Technology/Technophiles,female,Utah,mobile,26,0:01:32,4.85,1
10220,25-34,Travel/Business Travelers,female,England,mobile,26,0:01:04,2.38,0
10221,25-34,Travel/Business Travelers,female,Georgia,mobile,26,0:03:20,4.42,0
10222,25-34,Travel/Travel Buffs,female,Ontario,desktop,26,0:01:17,2.77,1
10223,25-34,Travel/Travel Buffs,male,England,mobile,26,0:00:56,1.58,0
10224,25-34,Travel/Travel Buffs/Beachbound Travelers,female,Maryland,desktop,26,0:01:33,2.92,0
10225,25-34,Travel/Travel Buffs/Beachbound Travelers,female,Virginia,desktop,26,0:05:01,6.96,5
10226,25-34,Vehicles & Transportation/Auto Enthusiasts,male,Minnesota,mobile,26,0:00:44,2.04,0
10227,25-34,Vehicles & Transportation/Auto Enthusiasts,male,Tennessee,mobile,26,0:01:04,4.15,1
10228,25-34,Vehicles & Transportation/Auto Enthusiasts/Performance & Luxury Vehicle Enthusiasts,male,Texas,desktop,26,0:03:25,7.42,1
10229,35-44,Beauty & Wellness/Frequently Visits Salons,male,Arizona,mobile,26,0:01:34,2.92,0
10230,35-44,Beauty & Wellness/Frequently Visits Salons,male,Minnesota,mobile,26,0:01:10,3.27,0
10231,35-44,Food & Dining/Coffee Shop Regulars,female,Ohio,desktop,26,0:07:14,6.46,0
10232,35-44,Food & Dining/Coffee Shop Regulars,male,Colorado,desktop,26,0:02:46,5.27,1
10233,35-44,Food & Dining/Cooking Enthusiasts,female,Illinois,mobile,26,0:02:12,3.5,0
10234,35-44,Food & Dining/Cooking Enthusiasts,male,New Jersey,mobile,26,0:00:49,3.46,0
10235,35-44,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,female,Indiana,mobile,26,0:02:49,3,0
10236,35-44,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,female,Arizona,mobile,26,0:00:39,2.54,0
10237,35-44,Food & Dining/Fast Food Cravers,male,North Carolina,desktop,26,0:00:47,3.42,0
10238,35-44,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Breakfast Out,male,Nevada,desktop,26,0:01:53,5.31,2
10239,35-44,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,female,Maryland,mobile,26,0:02:31,6.27,0
10240,35-44,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,male,Virginia,mobile,26,0:01:15,3.54,0
10241,35-44,Home & Garden/Home Decor Enthusiasts,female,England,mobile,26,0:01:00,1.69,0
10242,35-44,Home & Garden/Home Decor Enthusiasts,female,Georgia,desktop,26,0:02:33,5.54,1
10243,35-44,Lifestyles & Hobbies/Art & Theater Aficionados,female,Michigan,mobile,26,0:01:55,4.69,0
10244,35-44,Lifestyles & Hobbies/Business Professionals,female,Georgia,desktop,26,0:03:39,7,3
10245,35-44,Lifestyles & Hobbies/Business Professionals,female,Ohio,desktop,26,0:07:21,6.65,0
10246,35-44,Lifestyles & Hobbies/Family-Focused,female,England,desktop,26,0:02:25,3.19,0
10247,35-44,Lifestyles & Hobbies/Fashionistas,female,North Carolina,desktop,26,0:03:43,3.19,0
10248,35-44,Lifestyles & Hobbies/Fashionistas,female,South Carolina,mobile,26,0:00:56,3.19,0
10249,35-44,Lifestyles & Hobbies/Green Living Enthusiasts,female,North Carolina,mobile,26,0:00:33,2.69,0
10250,35-44,Lifestyles & Hobbies/Outdoor Enthusiasts,female,Florida,desktop,26,0:01:54,4.42,0
10251,35-44,Lifestyles & Hobbies/Outdoor Enthusiasts,female,Massachusetts,mobile,26,0:02:59,4.15,1
10252,35-44,Lifestyles & Hobbies/Outdoor Enthusiasts,male,Arizona,desktop,26,0:00:47,3.23,0
10253,35-44,Lifestyles & Hobbies/Pet Lovers,female,Pennsylvania,desktop,26,0:03:45,7.54,0
10254,35-44,Lifestyles & Hobbies/Shutterbugs,female,Pennsylvania,mobile,26,0:00:33,2,0
10255,35-44,Media & Entertainment/Book Lovers,female,District of Columbia,mobile,26,0:04:04,5.54,1
10256,35-44,Media & Entertainment/Book Lovers,female,Michigan,mobile,26,0:01:53,5.77,0
10257,35-44,Media & Entertainment/Book Lovers,female,Missouri,mobile,26,0:04:23,3.27,0
10258,35-44,Media & Entertainment/Book Lovers,female,Ohio,mobile,26,0:00:55,3.54,1
10259,35-44,Media & Entertainment/Book Lovers,male,Illinois,desktop,26,0:03:40,8.12,1
10260,35-44,Media & Entertainment/Comics & Animation Fans,female,Maryland,mobile,26,0:01:42,4.69,0
10261,35-44,Media & Entertainment/Comics & Animation Fans,male,Colorado,desktop,26,0:05:29,5.12,1
10262,35-44,Media & Entertainment/Gamers,male,North Carolina,mobile,26,0:00:28,2.23,0
10263,35-44,Media & Entertainment/Gamers,male,Pennsylvania,desktop,26,0:01:36,5.19,0
10264,35-44,Media & Entertainment/Gamers/Hardcore Gamers,female,Texas,mobile,26,0:03:11,3.88,1
10265,35-44,Media & Entertainment/Gamers/Roleplaying Game Fans,male,Texas,mobile,26,0:01:39,5.19,0
10266,35-44,Media & Entertainment/Gamers/Shooter Game Fans,male,New York,desktop,26,0:02:35,6.19,2
